diary_name,strain,strains_company,light_watt,nutrients,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
"WSE Black Domina, Unitfarm UF4000 v2",Black Domina feminized seeds,Weedseedsexpress,400 watt,,Manual,"Soil Grow Medium,",Glass Of Water,"ScrOG,LST,Defoliation,Topping,",4.5,25,1.0,2.78,9.56
Wedding glue FAST BUDS,Wedding Glue Auto,Fast Buds,,"Advanced Nutrients,Canna,",Manual,,Glass Of Water,"LST,Defoliation,",,4,,,
Strowberry banana Fast Buds (strownana),Strawberry Banana Auto,Fast Buds,,"Advanced Nutrients,Atami,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",,7,,,
Purple punch AUTO FAST BUDS,Purple Punch Auto,Fast Buds,,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",,4,,,
Gorilla zkittlez auto Fast buds,Gorilla Zkittlez Auto,Fast Buds,,"Advanced Nutrients,Atami,BioBizz,Canna,Top Crop,",Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,"Topping,Defoliation,LST,",,8,,,
CONTEST SEEDSTOCKERS (GROWER ADRY),Gorilla Cookies,Seedstockers,200 watt,"Atami,Advanced Nutrients,",Hydroponics,"Mineral Wool Grow Medium,",Paper Towel,"HST,LST,",6.89,16,2.0,,
22 GDP x Gumberry,GDP Auto X Gumberry Auto,Garden Of Green,,"Grotek,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,Peat Grow Medium,Compost Grow Medium,",Glass Of Water,,,14,2.0,2.33,9.21
22 Bubbabanana Kush,Bubbabanana Kush,Custom Breeder & Strain,,"Grotek,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,Peat Grow Medium,Compost Grow Medium,Humalite Grow Medium,",Glass Of Water,,,14,2.0,1.98,7.13
22 Blue Auto Mazar,Blue Auto Mazar,Dutch Passion,,"Grotek,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,Peat Grow Medium,Compost Grow Medium,Humalite Grow Medium,",Glass Of Water,,,14,2.0,2.47,8.82
Hydro flowness,Auto AK47,Serious Seeds,250 watt,,Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"SoG,ScrOG,",10.76,9,6.0,,17.64
Outdoor Autoflowers 2022,Amnesia Haze Automatic,Royal Queen Seeds,,"BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,,,13,1.0,1.76,
Cookies Gelato - RQS - Marshydro,Cookies Gelato,Royal Queen Seeds,150 watt,"BioBizz,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,Vermiculite Grow Medium,",Directly In Substrate,"FIMing,LST,Transplant,Topping,Defoliation,12-12 From Seed,",,17,1.0,,9.88
First grow ever : Orange Sherbet Auto !,Orange Sherbet Auto,Fast Buds,150 watt,"BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",10.76,11,1.0,1.22,
Gelato#41 X Gelato#41 - Autoflower.,Gelato #41 X Gelato #41 Auto,Green House Seed Co.,,"PLAGRON.,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,,,12,1.0,,2.12
Chocolope Scrog,chocolope,Custom Breeder & Strain,150 watt,"Top Crop,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",,"LST,Topping,FIMing,ScrOG,",3.88,15,3.0,2.47,
22 Amnesia Haze,Sweet Amnesia Haze XL Auto,Sweet Seeds,,"Grotek,Gaia Green,",Manual,"Soil Grow Medium,Soil Grow Medium,Peat Grow Medium,Compost Grow Medium,",Glass Of Water,,,15,1.0,1.09,4.3
22 Okanagan Grape,Okanagan Grape,Custom Breeder & Strain,,"Greenleaf Nutrients,Grotek,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,",Glass Of Water,"Main-Lining,HST,",,21,2.0,6.98,27.16
1st outdoor grow autos,Larry the lemon,Custom Breeder & Strain,,"Fox Farm,Botanicare,",Manual,"Fox farm Grow Medium,",Paper Towel,,,10,1.0,,
Auto Durban Poison,Durban Poison,BulkSeedBank,300 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"LST,",14.53,13,2.0,,
Auto Black Opium,Auto Black Opium,Divine Seeds,300 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,"LST,",14.53,13,2.0,,
Super Sativa Seed Club - Fat Pete's Auto,Fat Pete's Cookies Auto,Super Sativa Seed Club,"LED / 150W Mars TS 1000,LED / 300W FC-E 3000,","Fox Farm,",Manual,"Soil Grow Medium,",Glass Of Water,,,11,,0.67,
Amnesia babe,Amnesia Haze Auto,Fast Buds,150 watt,"Advanced Nutrients,BioBizz,Hesi,",,"Soil Grow Medium,",Paper Towel,"LST,",Custom,12,1.0,,6.0
22 Sensible Auto Skunk,Auto Skunk,Original Sensible Seeds,,"Grotek,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,Peat Grow Medium,",Glass Of Water,"Topping,",,13,1.0,1.41,5.29
Wedding Cake & Gelato,Gelato By Weed Seeds USA,Custom Breeder & Strain,300 watt,"General Hydroponics (GHE),Dr. Earth,Fox Farm,Real Growers,",Manual,"Fox Farm Happy Frog Grow Medium,Fox Farm Ocean Forest Grow Medium,",,"LST,Topping,",,12,1.0,,
Gorilla Sherbet F1 Fast,Gorilla Sherbet F1 Fast Version,Sweet Seeds,300 watt,"Top Crop,",Manual,,Glass Of Water,"Topping,LST,Defoliation,",5.38,11,1.0,7.58,32.84
Amnesia ~~ Buddha Seeds,Amnesia,Buddha Seeds,300 watt,"Canna,",Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,ScrOG,",,14,1.0,6.53,15.87
Gorilla Zkittlez,Gorilla Zkittlez Auto,Fast Buds,150 watt,"Canna,",Manual,"Coco Coir Grow Medium,",Directly In Substrate,"LST,",12.92,12,1.0,,
Granddaddy Purps X DoSiDo - Expert Seeds,Granddaddy Purple x DoSiDos,Custom Breeder & Strain,450 watt,"Fox Farm,Dr. Earth,",Manual,,Peat Pellet,"Topping,Defoliation,",13.12,16,1.0,4.94,20.53
Cherry Cola,Cherry Cola Auto,Fast Buds,150 watt,"Canna,",Manual,"Coco Coir Grow Medium,",Directly In Substrate,,12.92,12,1.0,,
Blue Dream - Garden of Green,Blue Dream,Garden Of Green,450 watt,"Fox Farm,Dr. Earth,",Manual,"Coco Coir Grow Medium,Peat Moss Grow Medium,Perlite Grow Medium,Rabbit Manure Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",13.12,17,1.0,4.55,18.03
Mini Lights 2,Northern Lights Auto,Fast Buds,"LED / 100W Mars TS 600,LED / 100W Mars TS 600,","Plant Success (Plant Revolution),Canna,Green House Feeding,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",,9,1.0,0.21,
Amnesia pro / Jack orange,Jack Orange,Gea Seeds,1000 watt,,Manual,,,,,10,,,
Skunk#1 photo,Northern Atlantic seed skunk#1,Custom Breeder & Strain,300 watt,"True Plant Science (TPS),",Aeroponics,"Bushdoctor coco loco premium soil Grow Medium,",Directly In Substrate,"Leaf tucking,LST,Defoliation,ScrOG,Branch tucking,",3.28,17,1.0,5.15,64.55
Blueberry photo,Northalanticseed Blueberry photo,Custom Breeder & Strain,220 watt,"True Plant Science (TPS),",Aeroponics,"Bushdoctor coco loco premium soil Grow Medium,",Directly In Substrate,"Leaf tucking,LST,Defoliation,",3.28,17,1.0,7.76,82.54
White Rhino photo,White Rhino,Expert Seeds,500 watt,"True Plant Science (TPS),",Aeroponics,"Bushdoctor coco loco premium soil Grow Medium,",Directly In Substrate,"Leaf tucking,LST,Defoliation,",3.28,17,1.0,6.6,54.32
Blueberries in Greenhouse,Blueberry Automatic,Zamnesia Seeds,,"Zamnesia,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,Unfertilized peat moss Grow Medium,",,"LST,Defoliation,",32.29,15,3.0,,1.76
Billie holidank,207 genetics Extreme cheese,Custom Breeder & Strain,300 watt,"Fox Farm,Botanicare,BioBizz,Blue Planet Nutrients,Advanced Nutrients,",Manual,"Soil Grow Medium,",,"FIMing,Defoliation,SoG,LST,Main-Lining,HST,Topping,",Custom,23,,,
Gelato,Strawberry Banana Gelato XL Auto,Sweet Seeds,,"BioBizz,",Manual,"Soil Grow Medium,",Directly In Substrate,,,FLOWERING,,,
Cherry Gar See Ya Aeroponic,Cherry Gar-see-ya R1,ETHOS Genetics,1180 watt,"General Hydroponics (GHE),Botanicare,Superthrive,Fox Farm,Advanced Nutrients,",Aeroponics,"CoolGrows GT 96x48x80,",,"Topping,LST,ScrOG,Defoliation,",104.99,14,2.0,30.12,30.12
Amirani auto. First grow,Amirani Auto,Caucasian Seeds,100 watt,"Green House Feeding,",Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,"LST,Defoliation,",,12,1.0,,1.94
New batch automix,Diesel Automatic,Royal Queen Seeds,"LED / 260W V600,LED / 260W V600,","B.A.C.,",Manual,"Coco Coir Grow Medium,Soil Grow Medium,Expanded Clay Grow Medium,",,"LST,Defoliation,",,11,8.0,,28.22
Wedding glue harvest,Wedding Glue Auto,Fast Buds,250 watt,,Manual,,,"LST,",,14,1.0,9.88,
Blue Toof Auto testers,Auto Blues,Mephisto Genetics,,,Manual,,Directly In Substrate,"Pinch,LST,Defoliation,",,FLOWERING,,,
22 Re-Crystallize,Crystal Candy F1 Fast Version,Sweet Seeds,,"Grotek,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,Peat Grow Medium,",Glass Of Water,"Main-Lining,",,16,2.0,5.78,23.28
San Fernando Valley X The Purps,San fernando valley x the purps,Growers Choice,400 watt,"BioBizz,Guanokalong,Plant Success (Plant Revolution),",Manual,"Soil Grow Medium,",Peat Pellet,"Defoliation,Topping,Main-Lining,",10.76,16,4.0,,
Grandaddy banner+my own genetic,Grandaddy x Bruce Banner,I49 Seed Bank,530 watt,"Gaia Green,Fox Farm,",Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Coco loco Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",172.21,16,1.0,,15.25
1° DWC Hulkberry Auto RQS TS1000 2X2 :),Hulkberry Automatic,Royal Queen Seeds,150 watt,"Atami,General Hydroponics (GHE),Canna,",Hydroponics,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Mineral Wool Grow Medium,Expanded Clay Grow Medium,",Rockwool Cube,"without water and without light for 36 hours,Leaf tucking,HST,ScrOG,Defoliation,LST,",3.88,14,1.0,3.88,
Bubba Kush 5th Grow,Bubba Kush,Seedsman,"LED / 100W SF-1000,","General Hydroponics (GHE),Advanced Nutrients,",Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,",Glass Of Water,"HST,LST,Topping,Main-Lining,Defoliation,",2,18,2.0,,6.0
Cookies Berry Pie Bagseed,Berry Pie Cookies x Seed Junky Genetics,Custom Breeder & Strain,300 watt,"Botanicare,",Manual,"Soil Grow Medium,",,"Topping,HST,LST,ScrOG,Defoliation,",29.53,8,1.0,,5.82
SP3000 x2: Forbidden Milk by RHG,RightHemisphere.Genetics,Custom Breeder & Strain,600 watt,"Oregon’s Only (Nectar for the Gods),GreenGro,Microbe Life Hydro,Cultured Biologix,South Cascade Organics,",Manual,"BlackSwallow Living Soil Grow Medium,",Peat Pellet,"Topping,Flux,Defoliation,LST,HST,",8,19,1.0,23.99,23.99
orange dream,Orange Bud,Dutch Passion,150 watt,"RQS Organic Nutrients,",Manual,"Soil Grow Medium,",Directly In Substrate,"12-12 From Seed,Defoliation,",,12,,,
StrawberryCakeAuto-GanjaFarmerContest,Strawberry Cake Auto,Ganja Farmer Seeds,"LED / 310W Mars TSW 2000,LED / 310W Mars TSW 2000,","Canna,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Worm castings Grow Medium,",Paper Towel,"LST,",,FLOWERING,,,
First Autoflower Grow!,Critical + 2.0 Autoflowering,Dinafem,100 watt,"Gaia Green,Advanced Nutrients,NPK Industries,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",15,11,1.0,,8.05
TNT Trichome,TnT Trichome,Super Sativa Seed Club,,"Element Nutrients,Humboldts Secret,",Manual,"Mircle grow potting mix Grow Medium,Old castle top s Grow Medium,",Directly In Substrate,"Topping,Defoliation,",,12,1.0,1.0,
Lambs bread,Lambs bread Feminized pev seeds,Custom Breeder & Strain,4000 watt,,Manual,"Gorilla Grow Tent GGT Shorty 2x2.5,Soil Grow Medium,",,"SoG,",114.83,20,1.0,,
Explotando armario 60cm,Green Gelato,Royal Queen Seeds,"LED / 160W F160,LED / 160W F160,","BioBizz,Atami,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",Custom,FLOWERING,,,
420fastbuds,Girl Scout Cookies Auto,Fast Buds,200 watt,,Manual,"Perlite Grow Medium,Soil Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,",6.56,11,1.0,,1.8
CBD Auto White Widow,CBD Auto White Widow,Dutch Passion,190 watt,"BioBizz,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Other,"Topping,Defoliation,LST,",3.88,9,2.0,2.4,13.37
Devils Drip-3 mo. veg,Devils Drip,Exotic Genetix,"LED / 54W (×2) Phantom 1,LED / 120W FAR Red Bloom Enhancer,LED / 54W (×2) Phantom 1,LED / 120W FAR Red Bloom Enhancer,LED / 320W Slim 320S,","Lotus Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"HST,Topping,Defoliation,Main-Lining,ScrOG,LST,",,VEGETATION,,,
22 AK-47 2.0 Auto,AK 2.0 XL Auto,Ganja Farmer Seeds,,"Grotek,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,Peat Grow Medium,Compost Grow Medium,Humalite Grow Medium,",Glass Of Water,"FIMing,",,14,2.0,2.68,10.23
Girl Scout Cookies Fast buds,Girl Scout Cookies Auto,Fast Buds,640 watt,"GreenGro,",Manual,"Soil Grow Medium,",,"Defoliation,",52.49,10,1.0,,2.5
Limoncello Haze Auto,Limoncello Haze Auto,Amsterdam Marijuana Seeds AMS,"LED / 100W (×2) Mars TS 600,","Advanced Nutrients,",Manual,"Soil Grow Medium,",,"Defoliation,HST,",70.6,8,1.0,2.1,5.13
BB 420,Blueberry 420 Auto,Amsterdam Marijuana Seeds AMS,"LED / 100W (×2) Mars TS 600,","Advanced Nutrients,",Manual,"Soil Grow Medium,",,"Defoliation,",21.52,8,1.0,1.62,4.86
Blueberry by RQS/LOGP,Legendary OG Punch,Royal Queen Seeds,"LED / 100W (×2) Mars TS 600,","BioBizz,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,ScrOG,Topping,LST,HST,",10.76,18,5.0,,21.16
New Setup Test with Black Russian DS,Black Russian,Delicious Seeds,690 watt,"Advanced Hydroponics of Holland,Canna,",Aeroponics,"G-Tools Growbox G-Kit 800 Wing,Expanded Clay Grow Medium,",Other,"Topping,ScrOG,Defoliation,",16.15,13,6.0,42.33,4.34
Cherry cola420 strain review,Cherry Cola Auto,Fast Buds,200 watt,"General Hydroponics (GHE),Purpinator,Advanced Nutrients,",Manual,"Soil Grow Medium,Vermiculite Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",19.69,12,1.0,,5.0
first class,Cookies Gelato,Royal Queen Seeds,"LED / 240W Custom,","PLAGRON.,Advanced Nutrients,",Manual,"Soil Grow Medium,",,,21.53,14,2.0,,22.22
Purple Lemonade (Auto) •FastBuds•,Purple Lemonade Auto,Fast Buds,300 watt,,Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,,,9,1.0,2.14,9.7
Ganja Farmer Seeds,Blue Dream Auto,Ganja Farmer Seeds,300 watt,,Manual,"Coco Coir Grow Medium,",,"Defoliation,Topping,LST,HST,",10.76,12,1.0,4.8,
Purple Sunset RBX3 {FEM},Ethos Purple Sunset RBX3,Custom Breeder & Strain,1000 watt,"Real Growers,",Manual,"AC Infinity Cloudlab 722 Advance Grow Tent 2x2 (24"" X 24"" X 72""),Soil Grow Medium,",Glass Of Water,,13.12,3,,,
"SCROG ""Jamaica Dream"" EVA SEEDS",Jamaican Dream,Eva Seeds,390 watt,"Plant Success (Plant Revolution),CannaBioGen,BioBizz,Top Crop,Grotek,",Manual,,,"Topping,LST,Defoliation,ScrOG,",,17,2.0,6.0,
Summer indoor grow,Watermelon Zkittlez Auto,Barney'S Farm,298 watt,"Gaia Green,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Worm casting Grow Medium,",Directly In Substrate,"Defoliation,LST,",9,14,3.0,11.68,7.72
Umme - yUmme - Yummy,UMME,Anesia Seeds,,"Advanced Nutrients,Growth Science,Botanicare,Innovating Plant Products,Green Planet Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Yard Compost Grow Medium,",,"LST,",49.21,23,1.0,15.8,118.59
Gorilla cookies,Gorilla Cookies Auto,Fast Buds,"LED / 150W Mars TS 1000,LED / 150W Mars TS 1000,","BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",Custom,FLOWERING,,,
Fastbuds Amnesia Zkittlez Auto,Amnesia Zkittlez Auto,Fast Buds,100 watt,"Ecothrive,BioBizz,",Manual,"Soil Grow Medium,",Paper Towel,,13.45,19,1.0,1.52,3.53
Grow 2,Cherry Gar-see-ya R1,ETHOS Genetics,650 watt,,Manual,,,"LST,Topping,Defoliation,",,14,4.0,,26.46
ak 420 auto,AK-420 Automatic,Zamnesia Seeds,150 watt,"PLAGRON.,",Manual,"Soil Grow Medium,",Directly In Substrate,,,10,1.0,,
First ride (sweet cheese),Sweet Cheese®,Sweet Seeds,710 watt,"BioBizz,",Manual,"BioBizz All Mix Grow Medium,",,"FIMing,Topping,ScrOG,Defoliation,",7.32,15,4.0,6.95,21.16
First Clone Grow,Dos Si Dos 33,Barney'S Farm,,"Down To Earth,Real Growers,General Hydroponics (GHE),Fish Head Farms,",Manual,"Soil Grow Medium,",,,,8,,,
Windowsill attempt,Easy Bud,Royal Queen Seeds,1000 watt,"PLAGRON.,",,"Canna Tera professional plus Grow Medium,",Paper Towel,"LST,Defoliation,",Custom,14,1.0,0.87,
F.O.G,purple punch 3,Custom Breeder & Strain,1200 watt,,Manual,"Coco Coir Grow Medium,",,,31,8,60.0,,64.38
quick critical +,Quick Critical +,Dinafem,150 watt,"BioBizz,",Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",,14,1.0,,
[Contest] Strawberry Banana XL Auto,Strawberry Banana XL Auto,Ganja Farmer Seeds,300 watt,"Atami,BioBizz,RQS Organic Nutrients,",Manual,"Soil Grow Medium,",Paper Towel,,,10,1.0,,0.71
[Contest] Mandarine XL Auto,Mandarine XL Auto,Ganja Farmer Seeds,300 watt,"Atami,BioBizz,RQS Organic Nutrients,",Manual,"Soil Grow Medium,",Paper Towel,,,10,1.0,,1.38
Seedsman Pink Kush,Pink Kush CBD 30:1 Auto,Seedsman,300 watt,"Gaia Green,",Manual,"Soil Grow Medium,",Glass Of Water,"LST,",,10,,2.83,
Magical Mephisto Creme de la Chem Auto,Creme de la Chem,Mephisto Genetics,"LED / 300W KS3000,LED / 300W KS3000,","Gaia Green,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,LST,",,FLOWERING,,,
Outdoor project ‘22,Hindu Kush,Sensi Seeds,,,Manual,,Glass Of Water,"Defoliation,SoG,",,FLOWERING,,,
Gorilla Gas auto,Gorilla Gas Auto,Tastebudz Genetics,465 watt,"General Hydroponics (GHE),Humboldt Nutrients,",Manual,"AC Infinity Cloudlab 743D Advance Grow Tent 4x3 (48"" X 36"" X 72""),Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"LST,Defoliation,",39.37,12,1.0,,26.1
Bubba Kush from ILGM #1,Bubba Kush,ILGM,200 watt,"General Hydroponics (GHE),Bloom City Organics,",Manual,"CoolGrows GT 48x24x60,Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,Topping,Defoliation,LST,",40,15,1.0,2.5,
Autoflowers outdoor 4 strains,Watermelon Zkittlez Auto,Barney'S Farm,,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",,14,1.0,,
EL DORADO OG - PARADISE SEEDS,El Dorado OG,Paradise Seeds,,,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,",,,,9,1.0,,4.23
Noob Squared,Blackberry Auto,Fast Buds,700 watt,"Down To Earth,Mammoth Microbes,Aurora Innovations (Roots Organics),BuildASoil,",Manual,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",5,10,1.0,,
Fastbuds auto Afghan Kush,Afghan Kush Auto,Fast Buds,,"BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"LST,Topping,Defoliation,",,FLOWERING,,,
Blueberry OG,Blueberry OG,Barney'S Farm,"LED / 0W SF1000D,","Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Worm casting Grow Medium,",,,Custom,20,4.0,,8.0
F.O.G CRITICAL 2.0 3'970gr,Critical + 2.0,Dinafem,1800 watt,,Manual,"Coco Coir Grow Medium,",,,72.66,7,80.0,,140.04
Crème Brûlée Auto,Crème brulee Auto,Custom Breeder & Strain,1000 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,",Custom,12,1.0,,0.92
Pink tourmaline,Pink Tourmaline,Custom Breeder & Strain,200 watt,"Plant Magic,",Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,,12.92,11,1.0,,7.62
Blueberry Hill Herbies Seeds,Blueberry Hill,Herbies Seeds,,"Fox Farm,Advanced Nutrients,Mammoth Microbes,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",,19,,6.2,
Cream Caramel CBD,Cream Caramel CBD®,Sweet Seeds,250 watt,"BioBizz,Mammoth Microbes,",Manual,"Biobizz - All Mix Grow Medium,",Other,"SoG,",5.38,13,8.0,,
Banana Purple Punch_22,Banana Purple Punch Auto,Fast Buds,,,Hydroponics,,,"LST,",,5,,,
BlueDream+Dossidos#33 & forget seedname,Blue Dream,Seedsman,150 watt,"Dr. Earth,General Hydroponics (GHE),Real Growers,Advanced Nutrients,Humboldt County's Own,",Manual,"Coco Coir Grow Medium,Worm Casting Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,LST,",5.27,15,1.0,1.94,
Outdoor project ‘22,Mandanga #11 - Cañamo,Custom Breeder & Strain,,,Manual,,Glass Of Water,"SoG,HST,",,21,,,
Outdoor project ‘22,Peach Tree,Perfect Tree,,,Manual,,Glass Of Water,"Defoliation,SoG,",,21,,,
Hydro SSH,Super Silver Haze,Green House Seed Co.,"LED / 200W Custom,LED / 200W Custom,","General Hydroponics (GHE),",Hydroponics,,Rockwool Cube,"HST,",,FLOWERING,,,
Herbies Beginner Auto Mix Grow,Godzilla Cookies Auto,Herbies Seeds,100 watt,"Flairform,Canna,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"LST,Defoliation,",7.53,13,1.0,1.13,7.58
First Time Grow! - White Widow Max Auto,White Widow Max Automatic,MSNL,100 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,",Paper Towel,"LST,ScrOG,Defoliation,",6.56,11,1.0,5.15,18.24
Lemnesia North by Chucky Seeds,Northern Lemnesia #1-NL#1 by Chucky Seeds.,Custom Breeder & Strain,,"Advanced Nutrients,Botanicare,Growth Science,Innovating Plant Products,Green Planet Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Yard Compost Grow Medium,",Paper Towel,"LST,Flushing,Topping,",209.97,21,4.0,47.97,321.35
Blue Mystic,Blue Mystic,Royal Queen Seeds,720 watt,"House & Garden,",Manual,"Soil Grow Medium,",,"SoG,",10.76,14,36.0,,25.22
Lemon haze Auto.,Lemon Haze Auto.,Custom Breeder & Strain,,,Manual,,,,,11,10.0,,1.76
GanjaFarmer Contest-Strawberry Cake Auto,Strawberry Cake Auto,Ganja Farmer Seeds,400 watt,"Advanced Nutrients,Terpinator,",Manual,"CoolGrows 2-In-1 GT 60x48x80,Soil Grow Medium,",Glass Of Water,"LST,",16,12,1.0,4.23,31.29
Marathon OG Auto // DarkOwl // DWC,Marathon OG Auto - DarkOwl,Custom Breeder & Strain,315 watt,"Advanced Nutrients,General Hydroponics (GHE),Plant Success (Plant Revolution),",Hydroponics,"Clay Pebbles Grow Medium,",Paper Towel,"ScrOG,Topping,Main-Lining,LST,HST,Defoliation,",13.12,14,1.0,8.41,
RQS White Widow Auto,White Widow Automatic,Royal Queen Seeds,"LED / 150W Mars TS 1000,LED / 150W Mars TS 1000,","Canna,",Manual,"Soil Grow Medium,",Peat Pellet,"Topping,Defoliation,",,18,4.0,5.54,37.99
Banana Purple Punch,Banana Purple Punch Auto,Fast Buds,600 watt,"FloraFlex,Bloom City Organics,Dutchpro USA,",Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,",Paper Towel,,13.12,9,1.0,4.8,4.8
RQS Watermelon Auto,Watermelon Automatic,Royal Queen Seeds,300 watt,"Atami,BioBizz,RQS Organic Nutrients,",Manual,"Soil Grow Medium,",Paper Towel,,,10,1.0,,1.59
