diary_name,strain,strains_company,light_watt,nutrients,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Psicodelicia,Psicodelicia®,Sweet Seeds,300 watt,"Green House Feeding,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,HST,LST,Defoliation,Main-Lining,Topping,",3.88,17,1.0,2.05,12.8
Tropicanna Poison F1 & blueberry,Tropicanna Poison F1 Fast Version,Sweet Seeds,600 watt,,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Defoliation,ScrOG,",,13,,,
CandyMan,Candyman kre8 Genetics,Custom Breeder & Strain,265 watt,"Monkey Nutrients,",Manual,,Glass Of Water,"LST,Defoliation,Topping,",10.76,14,3.0,8.25,15.0
Carai_grow,Veneno,Eva Seeds,720 watt,,Manual,"Soil Grow Medium,",,"LST,",10.76,18,1.0,4.02,4.02
Im turning Green,Bruce Banner #3,Blimburn Seeds,345 watt,"General Hydroponics (GHE),Emerald Harvest,Diablo Nutrients,Green Planet Nutrients,",Hydroponics,"Expanded Clay Grow Medium,",,"Defoliation,Main-Lining,LST,",16,19,1.0,,
Eddy,Fast Eddy Automatic CBD,Royal Queen Seeds,35 watt,"BioBizz,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",387.5,9,1.0,1.13,5.06
Monster Cropping BlueHeadBangXGorilaGlue,Blueheadbang x Gorilla Glue,Custom Breeder & Strain,,"Namaste Nutrientes,CannaBioGen,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"SoG,LST,HST,Defoliation,FIMing,",,26,1.0,,28.22
Sweet Seeds - Mars Hydro FC8000,Black Cream Auto®,Sweet Seeds,800 watt,"Green Buzz Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Leca Grow Medium,",Paper Towel,"Defoliation,",5.38,13,1.0,3.56,
12.1# 90x60x90 FC-E4800 Scrog Multivar M,Wappa,Paradise Seeds,"LED / 480W FC-E 4800,LED / 480W FC-E 4800,","PLAGRON.,",Manual,"Super light mix Biotechnologie Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,ScrOG,",,FLOWERING,,,
Ochopintre Auto - Caucasian Seeds,Ochopintre Auto,Caucasian Seeds,150 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",,8,1.0,,3.17
Strawberry Pie 2nd try),Strawberry Pie Auto,Fast Buds,260 watt,"Advanced Nutrients,Plant Success (Plant Revolution),General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,",9.69,10,1.0,6.0,38.8
OG Kush,CSC,Custom Breeder & Strain,250 watt,"Fox Farm,",Manual,"Soil Grow Medium,",,"Spreading w/wire,LST,Topping,Defoliation,",16,15,3.0,,14.11
Klon Big Daddy's x MK Ultra,Big Daddy's x MK Ultra,Custom Breeder & Strain,"LED / 0W SE3000,LED / 0W SF1000D,LED / 0W SE3000,LED / 0W SF1000D,","BioBizz,Canna,Vitalink,",Manual,"Soil Grow Medium,",,"LST,Defoliation,",,13,,,
Sweet Valley Kush 1 (Clone),Sweet Valley Kush,Green House Seed Co.,200 watt,"Lotus Nutrients,Botanicare,General Hydroponics (GHE),Fish Head Farms,South Cascade Organics,",Hydroponics,,,"LST,Defoliation,",Custom,21,1.0,,
2nd Auto Grow,Orange Sherbet Auto,Fast Buds,400 watt,"Ecothrive,Living Soils,",Drip,"Living soil Grow Medium,",Paper Towel,"Removed Top Buds,LST,Defoliation,",10.76,13,2.0,5.0,
Tropicanna *In hopes of colors*,Tropicanna Poison F1 Fast Version,Sweet Seeds,100 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Vermiculite Grow Medium,",Paper Towel,"Topping,",,19,1.0,3.17,
ZZ Germany Sweet,Sweet ZZ Automatic,Royal Queen Seeds,"LED / 0W Q1W Gen2,LED / 0W Q1W Gen2,","RQS Organic Nutrients,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",,8,1.0,,3.7
Maravillosa kannabia,Afrodite,Kannabia Seed Company,600 watt,,Manual,"Coco Coir Grow Medium,Other Grow Medium,",,,,8,,,
La Peyote Kush,LA Peyote Kush,Seedsman,400 watt,"Fox Farm,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"Living soil,Living soil-Worms,LST,HST,Topping,Living soil Red wigglers,",,15,1.0,,8.82
Purple Haze Auto Original sensible seeds,Purple Haze Auto,Original Sensible Seeds,200 watt,"Real Growers,Down To Earth,Element Nutrients,",Manual,"Coco Coir Grow Medium,",,"LST,",,11,1.0,3.53,3.53
Orange sherbert unders SP 3000 Mars Hydr,Orange Sherbet Auto,Fast Buds,300 watt,"Canna,",Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",1076.39,11,1.0,1.76,7.67
Sour Stomper,Sour Stomper,Mephisto Genetics,135 watt,"Coast of Maine,Fox Farm,Botanicare,",Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Other,"LST,",,10,1.0,1.83,
Legend of Maui Wowie,Maui Wowie,ILGM,300 watt,"Growth Technology,J.R. Peters, Inc.,",Manual,"Mineral Wool Grow Medium,",Rockwool Cube,"12-12 From Seed,",6.56,16,1.0,,3.1
Wedding Cake,R’s,Custom Breeder & Strain,400 watt,"Fox Farm,",Manual,"Soil Grow Medium,",,"Defoliation,",16,18,1.0,,5.29
Blue Dream Auto,Blue Dream autoflower seeds,Weedseedsexpress,270 watt,"Advanced Nutrients,Grotek,Atami,Canna,",Manual,"Coco Coir Grow Medium,",Other,"ScrOG,LST,Topping,Defoliation,",21.53,12,2.0,8.01,0.04
Auto Ghost Cookies,Auto Ghost Cookies,Original Sensible Seeds,570 watt,"Advanced Nutrients,Grotek,Atami,Canna,",Manual,"Coco Coir Grow Medium,",Other,"ScrOG,LST,Defoliation,Topping,",10.76,13,1.0,4.59,22.22
Auto Ghost OG,Auto Ghost OG,Original Sensible Seeds,270 watt,"Advanced Nutrients,Grotek,Atami,Canna,",Manual,"Coco Coir Grow Medium,",Other,"ScrOG,LST,Topping,Defoliation,Main-Lining,",10.76,12,1.0,3.53,20.11
Ichabods,Wedding Cheesecake Auto,Fast Buds,"LED / 250W Custom,","Canna,Growth Technology,No Mercy Supply,Vitalink,Green Planet Nutrients,",Manual,"Soil Grow Medium,",,"Topping,LST,",,FLOWERING,,,
Psilocybe cubensis B+,Zamnesia,Custom Breeder & Strain,,,,,,,,5,,,1.41
Banana Kush Cake Auto Sensiseeds,Banana Kush Cake Automatic,Sensi Seeds,315 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Paper Towel,"LST,Defoliation,",Custom,12,,,
First Grow - Green Gelato Auto RQS,Green Gelato Automatic,Royal Queen Seeds,300 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Glass Of Water,,,11,1.0,,7.65
River Haze Fem (Silver River Seeds),River Haze Fem (SRS),Custom Breeder & Strain,,"Top Crop,",Manual,"Sustrato growmix Citric Cultvate Premium humus fresco con lombrices ceniza de quebracho blanco tierra negra Grow Medium,",,"Topping,LST,",,26,1.0,37.18,123.46
Runtz XL,Runtz XL Auto,Sweet Seeds,150 watt,"General Hydroponics (GHE),Fox Farm,Green Planet Nutrients,",Manual,"CoolGrows GT 24x24x48,Coco Coir Grow Medium,Perlite Grow Medium,Earthworm Castings Grow Medium,",Paper Towel,"LST,Defoliation,",52.49,12,1.0,,
GorillaCookiesAuto breed by Fastbuds,Gorilla Cookies Auto,Fast Buds,150 watt,"Divine Grow,",Manual,"ProMix potting mix Grow Medium,",Paper Towel,"Leaf Tuckin,Lollipopped the Lowers,LST,Defoliation,Spinning Stemz Strengthing,",Custom,14,1.0,0.76,0.76
Green Gelato - RQS,Green Gelato,Royal Queen Seeds,480 watt,"General Hydroponics (GHE),Advanced Nutrients,",Hydroponics,"Expanded Clay Grow Medium,",Glass Of Water,"Defoliation,ScrOG,LST,HST,Topping,",29.53,17,1.0,11.5,51.15
Watermelon Candy Auto in the kitchen,Watermelon Candy Automatic,Zamnesia Seeds,100 watt,"Hesi,No Mercy Supply,BioBizz,",Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",3.88,12,1.0,1.48,5.78
Amnesia Lemon,Amnesia Lemon Feminized,Pev Seeds,,"Dutchpro USA,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Rockwool Cube,"Main-Lining,LST,Defoliation,FIMing,",,28,1.0,,29.98
Green Poison XL Auto Sweet Seeds,Green Poison XL Auto,Sweet Seeds,150 watt,"BioBizz,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",6.89,12,1.0,2.65,8.64
Free Mix Auto #3,Free Mix Auto,Seedstockers,100 watt,"Bio Tabs,Jungle indabox,Advanced Hydroponics of Holland,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Rockwool Cube,"Defoliation,LST,",3.88,12,1.0,1.32,7.76
#Legionofgrowers,Gorilla Cookies Auto,Fast Buds,150 watt,"Fox Farm,General Hydroponics (GHE),",,,,,,12,,,0.03
Grandma's Gelato #41 × Erdpurt #6 & #11,Grandma's Genetics Gelato #41 × Erdpuurt #6 & #11,Custom Breeder & Strain,270 watt,"Dynomyco,PLAGRON.,BioBizz,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"Topping,Defoliation,LST,",10.76,12,3.0,,14.39
"Cherry Cake Parkland Flower AB, Canada",Cherry Cake,Custom Breeder & Strain,700 watt,"Remo Nutrients,",Manual,"Promix Grow Medium,",,"Lolipop,Defoliation,",,9,2.0,6.07,
Monster Dwarf auto,Monster Dwarf Auto,Zamnesia Seeds,2000 watt,"BioBizz,",Manual,,Peat Pellet,"Topping,",,17,,,
Kings Kush Auto grow cupboard,Kings Kush Auto,Green House Seed Co.,150 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,Flush,",10.76,8,1.0,1.13,2.19
BRUCE BANNER AUTO,Bruce Banner Auto,Sweet Seeds,240 watt,"PLAGRON.,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",Directly In Substrate,"Defoliation,Topping,Cropping,LST,",8.61,13,1.0,2.25,8.96
Lhslsss,Super Lemon Haze,Green House Seed Co.,200 watt,"Advanced Nutrients,General Hydroponics (GHE),",Hydroponics,,,"Defoliation,LST,",Custom,13,1.0,,28.22
"RQS""watermelon automatic"" by daffie",Watermelon Automatic,Royal Queen Seeds,200 watt,"RQS Organic Nutrients,BioBizz,",Manual,,,,Custom,10,2.0,2.19,2.19
Black Cherry Punch,Black Cherry Punch,In House Genetics,240 watt,"General Hydroponics (GHE),",Hydroponics,"Perlite Grow Medium,",Glass Of Water,"Topping,Bitch Slappin',LST,",13.12,12,1.0,,6.0
4 new moms - GBL & Viparspectra,Critical Strawberry Banana,Emerald Triangle Seeds,240 watt,"Green Buzz Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,",8.4,13,1.0,,
Late Entry Sour Tangie,Sour Tangie,Garden Of Green,,"Plant Success (Plant Revolution),Professor's Nutrients,",Manual,"Soil Grow Medium,OGS Super Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,",,11,1.0,,2.47
Fruit Berry Auto #2 from TroyFarms Seeds,Fruit Berry Auto by Troy Farms Seeds,Custom Breeder & Strain,400 watt,"Prescription Blend,Humboldts Secret,Purpinator,",Manual,"CoolGrows 2-In-1 GT 60x48x80,Soil Grow Medium,",Glass Of Water,,52.49,16,1.0,2.09,12.05
Malasana Cookies,Malasana Cookies,Exotic Seed,300 watt,"General Hydroponics (GHE),Canna,J.R. Peters, Inc.,Greenleaf Nutrients,",Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"Topping,LST,",8,16,1.0,9.52,34.11
CRT + LSD DWC 2022,Critical Mass,ILGM,450 watt,"Advanced Nutrients,Botanicare,",Hydroponics,"Expanded Clay Grow Medium,Mineral Wool Grow Medium,",Rockwool Cube,"Defoliation,ScrOG,Topping,DWC,",,13,2.0,,8.0
The most beautiful IMPERIUM X,IMPERIUM X®,Anesia Seeds,310 watt,"General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Soil Grow Medium,",,"Topping,Defoliation,HST,LST,",6.46,14,1.0,5.89,39.75
The Search for the Skunk,Skunk Hero RBX1,ETHOS Genetics,150 watt,"General Hydroponics (GHE),",Manual,"FFOF Grow Medium,",Glass Of Water,"Defoliation,",9.84,11,1.0,0.74,5.11
DoSiDos33,Dos Si Dos 33,Barney'S Farm,165 watt,"Bio Tabs,",Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",0.97,11,1.0,,1.34
Gorilla Cookies Auto (Fastbuds),Gorilla Cookies Auto,Fast Buds,150 watt,"General Hydroponics (GHE),Platinium Hydroponics,PLAGRON.,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",Custom,12,2.0,5.5,26.46
RQS FAT BANANA AUTO,Fat Banana Automatic,Royal Queen Seeds,600 watt,"Remo Nutrients,Emerald Harvest,",Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,,215.28,12,8.0,,22.58
Blackberry kush auto - dutch passion,Auto Blackberry Kush,Dutch Passion,150 watt,,Manual,,,,,14,1.0,,
Gelato Auto Herbies seeds,Gelato Auto,Herbies Seeds,600 watt,"Remo Nutrients,Emerald Harvest,PLAGRON.,",Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,,215.28,12,1.0,,2.65
Fast Buds Bruce Banner Auto,Bruce Banner Auto,Fast Buds,,"Remo Nutrients,",Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,,215.28,12,1.0,,3.39
GIRL SCOUT COOKIES AUTO Garden Of Green,Girl Scout Cookies Auto,Garden Of Green,,"Remo Nutrients,Emerald Harvest,",Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,,215.28,12,3.0,,9.88
Sweet Seeds Red Strawberry Banana Auto,Red Strawberry Banana Auto,Sweet Seeds,,"Remo Nutrients,Emerald Harvest,",Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,,215.28,9,4.0,,10.58
Auto runtz - Barnys farm,Runtz Auto,Barney'S Farm,400 watt,,Manual,"Soil Grow Medium,",,,15.5,14,1.0,,17.64
BOOFTEK technique test,Auto sugar kush X bcn critical,Custom Breeder & Strain,650 watt,"PLAGRON.,",Hydroponics,"Coco peat Grow Medium,",,"LongVegAutos tipped by ZZPot,LongVegAuto by ZZPOT / GDafternoonClub,LongVegAuto technique by Dasboof/GD afternoon club,Booftek,",3.23,19,1.0,,19.4
Gorilla glues lil cousin twin nephew,Gorilla Glue Auto,Fast Buds,,,,"Soil Grow Medium,",Glass Of Water,"Main-Lining,FIMing,LST,HST,Topping,Defoliation,",,18,,,
Critical auto RQS + Marshydrø sp3000,Royal Critical Automatic,Royal Queen Seeds,300 watt,"Remo Nutrients,",Hydroponics,"Expanded Clay Grow Medium,",,,,11,,,
3x SweetSeeds Cream 47,Cream 47,Sweet Seeds,240 watt,"Advanced Nutrients,BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",6.89,12,3.0,8.71,40.57
Mimosa Champagne - Female Seeds,Mimosa Champagne,Female Seeds,100 watt,"BioBizz,Ecothrive,",Manual,"Soil Grow Medium,",Paper Towel,"FIMing,Defoliation,",13.45,17,1.0,0.42,1.66
Canna-Cheese 1:1,Canna-Cheese 1:1,Mephisto Genetics,250 watt,"Shogun,General Hydroponics (GHE),Botanicare,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,",Custom,9,1.0,,7.83
(Double Grape x Skywalker) bx Skywalker,Mephisto Genetics - (Double Grape x Skywalker) bx Skywalker,Custom Breeder & Strain,250 watt,"Shogun,General Hydroponics (GHE),Botanicare,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Topping,",Custom,10,1.0,,8.29
DWC - RQS Royal Gorilla Automatic,Royal Gorilla Automatic,Royal Queen Seeds,120 watt,"Shogun,",Hydroponics,"Expanded Clay Grow Medium,",,"LST,Defoliation,",15.5,15,1.0,3.07,7.76
Monsterprofit part 2,Monster Profit,Heavyweight Seeds,,,Manual,"Soil Grow Medium,Clay pellets Grow Medium,Organic waste Grow Medium,",,"Defoliation,",,FLOWERING,,,
Bloody skunk by Sweet Seeds,Bloody Skunk Auto®,Sweet Seeds,150 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Expanded Clay Grow Medium,",,,,9,,,
dawn of the organic - orange sherbet,Orange Sherbet Auto,Fast Buds,245 watt,"T-REX,",Manual,"Other Grow Medium,",Directly In Substrate,"LST,Defoliation,",,6,1.0,1.38,1.16
dawn of the organic - girl scout cookies,Girl Scout Cookies Auto,Fast Buds,245 watt,"T-REX,",Manual,,Directly In Substrate,"LST,Defoliation,",,13,1.0,1.55,1.55
Sweets Seeds Tropicanna Poison F1,Tropicanna Poison F1 Fast Version,Sweet Seeds,680 watt,"Blue Planet Nutrients,Athena,Plant Success (Plant Revolution),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"Flushing,ScrOG,Topping,LST,Defoliation,Main-Lining,",5,15,1.0,8.0,8.0
10th Planet & Blue Monster grow,10th Planet,ETHOS Genetics,300 watt,"Down To Earth,General Hydroponics (GHE),",Manual,"Gorilla Grow Tent GGT 3x3,Soil Grow Medium,",,"Defoliation,LST,",29.53,7,1.0,3.6,21.83
Frozen Gelato,In House Genetics - Frozen Gelato,Custom Breeder & Strain,1300 watt,"Advanced Nutrients,Fox Farm,",Manual,"Soil Grow Medium,",Paper Towel,"Topping,",,7,1.0,,2.7
"""Ane Nova"" by Ane-sia Seeds.",Nova OG,Anesia Seeds,450 watt,"Advanced Nutrients,Innovating Plant Products,Botanicare,Green Planet Nutrients,Growth Science,",Hydroponics,"Expanded Clay Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"Defoliation,2 Day Dark Period,Topping,Main-Lining,LST,",82.02,18,5.0,23.07,159.79
Doctor Seedsman,Doctor Seedsman CBD 30:1,Seedsman,"LED / 310W Mars TSW 2000,","Fox Farm,",Manual,"Coco Coir Grow Medium,Soil Grow Medium,",,"Topping,LST,Living soil red wigglers,Living soil,Living soil-Worms,",,FLOWERING,,,
Purple lemonade fast buds,Purple Lemonade Auto,Fast Buds,240 watt,"Gaia Green,",Manual,"Soil Grow Medium,",,"Defoliation,Topping,LST,",,12,1.0,,
1st Indoor Grow - CBD Auto White Widow,CBD Auto White Widow,Dutch Passion,150 watt,,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,",6.89,12,1.0,1.76,
1st Indoor Grow - Auto Wild Dwarf (11l),Auto Wild Dwarf,BulkSeedBank,150 watt,,Manual,"Soil Grow Medium,",Paper Towel,"LST,",6.89,12,1.0,0.46,
Forbidden Runtz - Runtz Showdown,Forbidden Runtz Auto,Fast Buds,300 watt,"B.A.C.,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Worm castings Grow Medium,Compost Grow Medium,Bonemeal Grow Medium,Bloodmeal Grow Medium,Micro life Grow Medium,",Directly In Substrate,"LST,Defoliation,",10.55,9,2.0,4.23,4.23
Devil & Caramel,Devil Cream Auto®,Sweet Seeds,156 watt,"PLAGRON.,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Expanded Clay Grow Medium,Coco Coir Grow Medium,",,"LST,Defoliation,",6.46,12,2.0,4.07,13.85
Growing Ge,Lima Haze,Gea Seeds,"LED / 300W V300,LED / 300W V300,","Top Crop,",Manual,"Priming peat Grow Medium,Perlite Grow Medium,",Other,"12-12 From Seed,Defoliation,",Custom,FLOWERING,,,
Segundo Cultivo Auto Indoor,BCN Critical XXL Autoflower,Seedstockers,300 watt,,Manual,"Soil Grow Medium,Expanded Clay Grow Medium,",Paper Towel,,10.76,10,7.0,12.35,35.27
რა შევუკვეთე რა ჩამოვიდა,Anesthesia,Pyramid Seeds,"LED / 300W 300W,",,Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"ScrOG,Defoliation,12-12 From Seed,Main-Lining,Topping,",,18,,,
Winter autos,Lemon Pie Auto,Fast Buds,,"Fox Farm,Advanced Nutrients,Plant Success (Plant Revolution),General Hydroponics (GHE),Bloom City Organics,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,FIMing,Defoliation,",,FLOWERING,,,
Winter auto #2,Runtz XL Auto,Sweet Seeds,,"Advanced Nutrients,Bloom City Organics,Fox Farm,Plant Success (Plant Revolution),General Hydroponics (GHE),",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,FIMing,Defoliation,",,12,1.0,,2.0
Dragon Ball Haze,Lemon Power Haze,Zamnesia Seeds,150 watt,"RQS Organic Nutrients,Hesi,PLAGRON.,",Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,Main-Lining,",5.38,19,3.0,2.54,
Coming on like a...,Herercane (Wicked_Stix),Custom Breeder & Strain,"LED / 100W (×2) XS1000,LED / 24W Custom,LED / 120W (×6) Custom,LED / 240W (×2) EF-2000,","Superthrive,Fox Farm,True Plant Science (TPS),Bio Tabs,Humboldts Secret,",Manual,"Soil Grow Medium,",,,Custom,VEGETATION,,,
#PurpleKush .Cultivando Kannabia,Purple Kush,Kannabia Seed Company,310 watt,"Grotek,Agrobeta,",Manual,"Coco Coir Grow Medium,Expanded Clay Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,ScrOG,",10.76,16,2.0,,3.53
Fat Banana Auto Compost,Fat Banana Automatic,Royal Queen Seeds,100 watt,"RQS Organic Nutrients,",Manual,"Coco Coir Grow Medium,Vermicompost Grow Medium,",,"LST,Defoliation,",,11,1.0,2.12,
MOB seeds The One bc2,the one bc2,Custom Breeder & Strain,175 watt,"Age Old Organics,Microbe Life Hydro,South Cascade Organics,Botanicare,Oregon’s Only (Nectar for the Gods),",Manual,"Coco Coir Grow Medium,Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"lollipopping,LST,Defoliation,",9.84,22,2.0,2.58,
Expert Seeds Variety Grow,Afghan Skunk,Expert Seeds,,"Advanced Nutrients,Fox Farm,Mammoth Microbes,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,Topping,",,16,1.0,3.2,15.2
Bane Bud (Sweet Seeds),Green Poison Fast Version®,Sweet Seeds,720 watt,"Superthrive,Fox Farm,True Plant Science (TPS),Bio Tabs,Humboldts Secret,",Manual,"Soil Grow Medium,",Directly In Substrate,,13.12,13,2.0,11.85,
Runtz 2 (AUTO) by Zamnesia,Runtz Auto,Zamnesia Seeds,150 watt,"BioBizz,",Manual,"Perlite Grow Medium,Soil Grow Medium,",Glass Of Water,"Topping,",3.88,14,1.0,2.72,9.28
Organic Mimosa Cake & Wedding Glue,Mimosa Cake Auto,Fast Buds,150 watt,,Manual,"Soil Grow Medium,",,,,12,1.0,1.98,
Fantastic Five,Cakes N Cream,In House Genetics,650 watt,"J.R. Peters, Inc.,Real Growers,Mammoth Microbes,Bloom City Organics,True Plant Science (TPS),",Manual,"Coco Coir Grow Medium,",Glass Of Water,"LST,Defoliation,Topping,",,20,1.0,,
The smell of skunk,Coastal mary skunk auto,Custom Breeder & Strain,300 watt,"Lotus Nutrients,Botanicare,True Plant Science (TPS),Humboldts Secret,",Manual,"Perlite Grow Medium,Soil Grow Medium,",,"LST,ScrOG,Defoliation,",9.84,9,1.0,6.4,19.0
#Rainbows,Rainbows,BSF Seeds,720 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,",,,,13,,,
"Critical Strawberry Banana, UFS3000",Critical Strawberry Banana,Emerald Triangle Seeds,150 watt,,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,ScrOG,Topping,",8.5,21,1.0,3.02,12.8
CandyLand ( Phenotype 2 ),Candyland,Garden Of Green,182 watt,"Green Buzz Nutrients,",Manual,"Coco Coir Grow Medium,Soil Grow Medium,",,,6.89,13,1.0,,3.07
1st Indoor Grow - Auto Wild Dwarf (5l),Auto Wild Dwarf,BulkSeedBank,150 watt,,Manual,"Soil Grow Medium,",Paper Towel,"LST,",6.89,12,1.0,1.06,
Exotic Animal ( Exotic Seeds ),Exotic Animal,Exotic Seed,410 watt,"Green Buzz Nutrients,",Manual,"Coco Coir Grow Medium,",Paper Towel,"Topping,",6.89,20,1.0,,8.01
Melon Ball ( Phenotype 2 ),Melonenkugel Clearwater Seeds,Custom Breeder & Strain,182 watt,"Green Buzz Nutrients,",Manual,"Coco Coir Grow Medium,Soil Grow Medium,",,,6.89,13,1.0,0.56,2.4
Malasãna Gelato ( Phenotype 2 ),Malasana Gelato,Exotic Seed,182 watt,"Green Buzz Nutrients,",Manual,"Coco Coir Grow Medium,Soil Grow Medium,",,,6.89,13,1.0,,0.53
Budhas runtz,Runtz Auto,Barney'S Farm,800 watt,"General Hydroponics (GHE),Canna,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,"ScrOG,",8,11,1.0,,5.29
Tangie Ghost Train (Post-Grow Recap),Little Chief Collabs - Tangie Ghost Train Haze,Custom Breeder & Strain,1450 watt,"Plant Success (Plant Revolution),Xtreme Gardening,Real Growers,Bloom City Organics,Botanicare,",Manual,"Super Soil Grow Medium,OceanForest Grow Medium,Bush Doctor Grow Medium,Worm Casings Grow Medium,Azomite Grow Medium,",Paper Towel,"Defoliation,Main-Lining,LST,Topping,",25,17,1.0,17.85,32.84
