diary_name,strain,strains_company,light_watt,nutrients,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Orient auto,Orient Automatic,Blimburn Seeds,600 watt,"Nutrifield,Cyco Platinum Series,",Manual,"Coco Coir Grow Medium,",,"LST,HST,Defoliation,",1.2,6,1.0,,263.65
Multiple Strains,Biscotti Skunk,Quebec Cannabis Seeds QCS,465 watt,"BIOCANNA,Technaflora,House & Garden,Green Planet Nutrients,Cyco Platinum Series,",Manual,"Promix HP M Grow Medium,shrimp compost Grow Medium,",,,3.66,10,1.0,65.0,
Six Shooter (autoflower),Six Shooter Auto,Fast Buds,800 watt,"Fish Head Farms,",Manual,"Soil Grow Medium,",,,,10,,,
3M ▼ No man's land,Jelly Bananen,Exotic Seed,100 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Humus Grow Medium,Bocashi Grow Medium,Minerals Grow Medium,",Directly In Substrate,"I add mulch,Lamp change,Maximum brightness,Living mulch,Live Mulch,Dry amendments,More Lights,Live dry amendments,Green Mulch,Enjoying the show,Lamp replacement,Foliar spray,I'm fattening buds,Foliar application,Dry amendment,Topping,Pot transplant,Dry amendments,1 hour less light,Defoliation,LST,",0.24,22,1.0,,747.0
In House King Sherb IX,King Sherb IX,Custom Breeder & Strain,,"Advanced Nutrients,Terpinator,Purpinator,",Manual,"Soil Grow Medium,",,"Topping,Defoliation,",,13,1.0,55.0,411.0
3M ⁂ Promised Land,Cream Caramel®,Sweet Seeds,100 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Humus Grow Medium,Bocashi Grow Medium,Minerals Grow Medium,",Directly In Substrate,"I add mulch,Lamp change,More Lights,Green Mulch,Live dry amendments,Enjoying her,Enjoying the show,Foliar spray,Lamp replacement,Dry amendment,Foliar application,Dry amendments,Topping,Pot transplant,LST,",0.18,22,1.0,,366.0
A-Team VSOP,Twenty20 - V.S.O.P,Custom Breeder & Strain,640 watt,"Oregon’s Only (Nectar for the Gods),",Manual,"Nectar for the Gods #4 Grow Medium,",Paper Towel,"Topping,Defoliation,",2.97,13,5.0,,1126.61
1st full indoor. (Accidentally erased),KnK Ku,Custom Breeder & Strain,650 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Earth worm casting Grow Medium,Vermiculite Grow Medium,",Paper Towel,"Defoliation,LST,SoG,Topping,FIMing,ScrOG,",Custom,14,6.0,,
Another Gorilla?,Gorilla Cookies Auto,Fast Buds,150 watt,"Canna,",Manual,"Canna Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",0.6,9,1.0,79.0,
Delicious Cookies,Delicious Cookies,Delicious Seeds,200 watt,,Manual,"Soil Grow Medium,",,"LST,SoG,",0.8,8,,,
Nothern Lights Auto (ILGM),Northern Lights Autoflower,ILGM,200 watt,"Advanced Nutrients,Fox Farm,Dr. Earth,",Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,Lollipop,",0.61,16,1.0,,170.1
หีฉ่ำ ในระบบอินดอร์,Juicy Pussy Auto,Hypno Seeds,320 watt,,Manual,"Soil Grow Medium,",,"Defoliation,",Custom,9,1.0,25.0,75.0
Cookie/mix Bonaza.. Mars SP 3000,Tropicana Cookies Auto,Fast Buds,300 watt,"Terra Power,Green House Feeding,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,,1,11,11.0,800.0,82.0
1st dwc run,Sweet Zenzation,Sweet Seeds,800 watt,"General Hydroponics (GHE),PLAGRON.,Advanced Nutrients,Canna,",Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"Topping,Defoliation,LST,ScrOG,",1.5,16,1.0,,
BRUCE BANNER AUTO,Bruce Banner Auto,Fast Buds,480 watt,,Manual,,,,,14,1.0,,
Purple Lemonade Auto,Purple Lemonade Auto,Blimburn Seeds,345 watt,"Real Growers,Botanicare,Advanced Nutrients,",Manual,,Paper Towel,"LST,Topping,Defoliation,",2.74,10,1.0,71.0,385.0
Auto Grizzly Purple Blimburn,Grizzly Purple auto,Blimburn Seeds,,"Top Crop,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,worm castings Grow Medium,compost Grow Medium,",,,,16,1.0,63.1,
2023 Flowering Photoperiod,Purple Punch,Barney'S Farm,5100 watt,"Advanced Nutrients,Superthrive,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,,,10,,,
Skunk,Skunk Auto,Fast Buds,150 watt,"BioBizz,",Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,",,8,1.0,,
Fast Buds Tester 2306,FBT2306,Fast Buds,100 watt,"BIOCANNA,BioBizz,Canna,",Manual,"Soil Grow Medium,",Peat Pellet,,0.08,10,1.0,27.0,
Fastbuds test 2303,FBT2303,Fast Buds,315 watt,"Green House Feeding,Advanced Nutrients,PLAGRON.,",Manual,"Soil Grow Medium,",Glass Of Water,,,10,1.0,,15.0
Fastbuds test 2304,FBT2304,Fast Buds,315 watt,"Green House Feeding,Advanced Nutrients,PLAGRON.,",Manual,"Soi Grow Medium,",Glass Of Water,,,10,1.0,,15.0
Fastbuds test 2305,Ztrawberriez Auto,Fast Buds,315 watt,"Green House Feeding,",Manual,"Soil Grow Medium,",Glass Of Water,,,10,1.0,,15.0
LMFAO,LMFAO,Elev8 Seeds,480 watt,"General Hydroponics (GHE),Xtreme Gardening,Plant Success (Plant Revolution),Oregon’s Only (Nectar for the Gods),",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,4.88,18,2.0,113.4,170.1
Somango XXL AUTO,Somango XXL,Nirvana,"LED / 100W SF-1000,","BioBizz,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,"Defoliation,LST,",0.36,11,3.0,72.0,72.0
Cherry gar-see-ya,Cherry Gar-see-ya R1,ETHOS Genetics,450 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Oregon’s Only (Nectar for the Gods),",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,4.88,18,2.0,,198.45
Dance World.,Dance World,Royal Queen Seeds,150 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,",,"Topping,LST,HST,ScrOG,",0.36,18,1.0,,188.0
A-Team Queen of Diamonds,Twenty20 - Queen of Diamonds,Custom Breeder & Strain,640 watt,"Oregon’s Only (Nectar for the Gods),",Manual,"Nectar for the Gods #4 Grow Medium,",Paper Towel,"Topping,Defoliation,",9.75,13,4.0,,794.64
Super Skunk Automatic,Super Skunk Automatic,White Label,100 watt,"BIOCANNA,BioBizz,Canna,",Manual,"Soil Grow Medium,",Peat Pellet,,0.08,10,1.0,33.0,
Sea of Green Test I Second Grow,Blueberry Muffin,Humboldt Seed Company,300 watt,"Plant Success (Plant Revolution),Bio Tabs,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,15,1.0,40.0,40.0
Garlic Storm Clones,Garlic Storm,In House Genetics,,,,"70/30 ME Coco Grow Medium,",,,,14,,,
White Widow auto White Label,White Widow Automatic,White Label,300 watt,,,"Soil Grow Medium,",Glass Of Water,,Green Box,13,1.0,,
First Outdoor Run (CBD Crack),CBD Auto 1:1 (CBD Crack),Fast Buds,,,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,HST,",,8,1.0,,
Thai Fry,Thai fry,Custom Breeder & Strain,,"Flairform,",Manual,,,"LST,Defoliation,",,FLOWERING,,,
️ Spider Farmer SF 2000 #SFgrow,Gorilla Glue,Zamnesia Seeds,200 watt,"Atami,BioBizz,Canna,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,1.2,14,1.0,,
420 fastbuds,Forbidden Runtz Auto,Fast Buds,"LED / 100W VS1000E,",,Manual,,,,,8,,,
Frozen Diesel - bred by Wicked_Stix,Frozen Diesel,Custom Breeder & Strain,,,,"70/30 ME Coco Grow Medium,",,,,12,,,
My Boy Blue!,Blueberry,Seedsman,,"Gaia Green,Advanced Nutrients,",Drip,"Soil Grow Medium,",,"LST,Topping,",,25,1.0,400.0,
Seedsstoker,Candy Dawg Auto,Seedstockers,400 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,Custom,9,,,
Seedstokeers,Cookies and Cream Auto,Seedstockers,400 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,13,,,
NUEVO CRUCE BALLERZ,Thecanaryfarmers BALLERZ,Custom Breeder & Strain,250 watt,,Manual,"Soil Grow Medium,",,"ScrOG,",100,10,,,
weedseedsexpress,Purple Haze autoflower seeds,Weedseedsexpress,300 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"ScrOG,",1,12,3.0,,220.0
10th Planet Ethos,10th Planet,ETHOS Genetics,150 watt,"General Hydroponics (GHE),Fish Head Farms,",Hydroponics,,Other,"Topping,",0.61,11,1.0,85.05,
MSNL Auto Blue Dream,Blue Dream,MSNL,240 watt,,Manual,"Organic living soil Grow Medium,",Paper Towel,,1,0,,,
Mokum's Tulip 2023,Auto Mokum's Tulip,Dutch Passion,240 watt,"Hesi,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,,1,12,1.0,,
Purple OG Punch Contest ft MarsHydro,Purple OG Punch,Super Sativa Seed Club,650 watt,,,"Coco Coir Grow Medium,",Glass Of Water,"LST,Defoliation,",,12,,,
Belanos Testers (BIF) ft MarsHydro!,BIF,Custom Breeder & Strain,650 watt,,,"Coco Coir Grow Medium,",Glass Of Water,"LST,Defoliation,",,12,2.0,,
CLONE Khalifa Mint (Compound Genetics),Compound Genetics,Custom Breeder & Strain,500 watt,"FloraFlex,Botanicare,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"Defoliation,",0.8,9,1.0,73.0,
Seguimiento Mendocino Skunk,Mendocino Skunk,Paradise Seeds,150 watt,"Top Crop,",Manual,"Soil Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,ScrOG,",60,20,3.0,,350.0
Mimosa x Orange Punch x3,Mimosa x Orange Punch,Barney'S Farm,480 watt,"Advanced Nutrients,Hesi,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,ScrOG,FIMing,",1.2,16,4.0,,660.0
Tangerine G13,Tangerine G13,Amsterdam Genetics,700 watt,"Gaia Green,Vitalink,Guanokalong,",Manual,"Soil Grow Medium,Other Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,ScrOG,LST,Topping,HST,Lollipop,",,17,1.0,196.0,
NYC Diesel -Mars Hydro TS1000,Ice Cool®,Sweet Seeds,150 watt,"Hesi,Atami,Jungle indabox,Advanced Nutrients,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",1.15,7,1.0,18.6,
MintLickz Envynetix,MintLickz-Envy Geneti,Custom Breeder & Strain,545 watt,"FloraFlex,Advanced Nutrients,Emerald Harvest,NPK Industries,General Hydroponics (GHE),",Manual,"Perlite Grow Medium,Peatmoss Grow Medium,",,,1.22,17,9.0,254.0,574.0
Gorilla Cookies auto/NFT/LST/4x4,Gorilla Cookies Auto,Fast Buds,1060 watt,"Advanced Nutrients,",Hydroponics,"Gorilla Grow Tent GGT Shorty 4x4,Mineral Wool Grow Medium,",Glass Of Water,,1.44,10,11.0,,
MoonRock,Alien Moonrocks,Original Sensible Seeds,"LED / 480W FC 4800,LED / 480W FC 4800,","Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,",,FLOWERING,,,
OG KUSH FEM.,O.G. Kush,Seedstockers,149 watt,"General Hydroponics (GHE),Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"Topping,LST,Main-Lining,Defoliation,",0.4,16,1.0,,200.0
Gold Bar Kush (fem) 1,Gold Bar Kush,Spliff Seeds,680 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",0.3,13,1.0,130.0,370.0
Gold Bar Kush (fem) 2,Gold Bar Kush,Spliff Seeds,680 watt,"Advanced Nutrients,",Manual,,,"Topping,Defoliation,",0.3,13,1.0,125.0,410.0
2 red strawberry banana auto,Red Strawberry Banana Auto,Sweet Seeds,480 watt,,Manual,"Soil Grow Medium,",,,,13,1.0,,
Ocho auto,Ochopintre Auto,Caucasian Seeds,480 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.2,10,1.0,60.0,200.0
Zombie Bride,Zombie Bride,Ripper Seeds,650 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,",0.4,13,1.0,170.0,680.0
RADICAL,Radical Juice,Ripper Seeds,650 watt,"Advanced Nutrients,",Manual,,,"Topping,Defoliation,",0.3,13,1.0,110.0,420.0
AK (fem) 1,AK,Spliff Seeds,680 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",0.3,13,1.0,215.0,670.0
Jack F1 (fem) 1,Jack F1,Spliff Seeds,650 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",0.4,13,1.0,110.0,485.0
Jack F1 (fem) 2,Jack F1,Spliff Seeds,650 watt,"Advanced Nutrients,",Manual,,,"Topping,Defoliation,",,13,1.0,170.0,625.0
Snow White (fem) 1,Snow White,Spliff Seeds,650 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",0.4,13,1.0,87.0,410.0
Snow White (fem) 2,Snow White,Spliff Seeds,650 watt,"Advanced Nutrients,",Manual,,,"Topping,Defoliation,",0.4,13,1.0,150.0,630.0
WhiteBanana Exoticseeds,White Banana Auto,Exotic Seed,150 watt,"Dr. Earth,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,Defoliation,LST,",0.49,13,1.0,,590.0
4 Xeno Seed Comp -Chile Verde x Horchata,Xeno Seed Company-Chile Verde x Horchata,Custom Breeder & Strain,"LED / 0W X420 Targeted,LED / 0W X420 Targeted,",,Manual,"Gorilla Grow Tent GGT 2x4,Perlite Grow Medium,Soil Grow Medium,",Paper Towel,"squeeze point,HST,LST,ScrOG,Defoliation,Topping,",2.44,16,3.0,,700.0
Gorilla Cookies Auto,Gorilla Cookies Auto,Fast Buds,770 watt,"PLAGRON.,Advanced Hydroponics of Holland,BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"SoG,",2.88,10,32.0,1800.0,3000.0
Big Bud by FastBuds / 2 Phenos/ organic,Big Bud Auto,Fast Buds,200 watt,,Manual,"Soil Grow Medium,",,"LST,Defoliation,SoG,",Custom,6,2.0,,37.24
XXXX Girls,x,Custom Breeder & Strain,100 watt,,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"HST,Topping,",0.6,10,3.0,70.0,
blumandra,Dutch Blue Automatic,Spliff Seeds,"LED / 200W P2000,LED / 200W P2000,","BioBizz,PLAGRON.,Advanced Nutrients,",Manual,"light mix Grow Medium,",Directly In Substrate,"LST,Topping,ScrOG,",,FLOWERING,,,
Watermelon and WhiteWidow from Lukush,Watermelon Automatic,Royal Queen Seeds,300 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,Defoliation,",,13,1.0,93.55,417.3
Mandarine Ceam Auto under sp 6500 MH,Mandarine Cream AUTO,Pure Instinto,650 watt,"Advanced Nutrients,",,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",,11,1.0,50.0,223.5
Tastebudz Peanut Butter Cookies,Peanut Butter Cookies,Tastebudz Genetics,245 watt,"PRO-MIX,",Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,LST,",2.44,14,1.0,47.5,
Strawberry pie auto by original sensible,Strawberry Pie Auto,Original Sensible Seeds,310 watt,,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,,0.11,10,1.0,,104.0
Outdoor organic in laos 2022,Blue Gelato 41,Barney'S Farm,,,Manual,"Soil Grow Medium,",,"Topping,",,14,,,
BlueDream,Blue Dream Auto,Fast Buds,240 watt,,Manual,"Supersoil Grow Medium,",,,0.8,10,1.0,,390.0
Cookies Gelato Automatic by RQS,Cookies Gelato Automatic,Royal Queen Seeds,480 watt,"Green House Feeding,BioBizz,Plant Magic,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Other,"LST,ScrOG,Defoliation,",2,10,2.0,300.0,489.0
Simba White Widow,Simba White Widow,Custom Breeder & Strain,,"BioBizz,Freedom Farms,General Hydroponics (GHE),",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",,13,1.0,,110.0
Coop's Fruitwalker,Fruitwalker,Custom Breeder & Strain,,"Advanced Nutrients,Fox Farm,Mammoth Microbes,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,Topping,",1.22,18,2.0,408.23,2188.58
Atlas 4x2,Grease Gun,Atlas Seed,196 watt,"Dr. Earth,",Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,Defoliation,",2.44,12,1.0,70.0,
RQS Purplematic CBD #2,Purplematic CBD,Royal Queen Seeds,36 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Worm hummus Grow Medium,Peat moss Grow Medium,",Paper Towel,"LST,Defoliation,",0.4,12,1.0,,64.0
Burnt Orange Cookies (elev8 SEEDS),Elev8 Seeds - Burnt Orange Cookies,Custom Breeder & Strain,400 watt,"Botanicare,General Hydroponics (GHE),",Hydroponics,"Root Riot Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"ScrOG,Defoliation,Topping,LST,",7.62,18,4.0,510.29,1814.37
Sweet Seeds 9,Green Poison®,Sweet Seeds,640 watt,"Aptus,PLAGRON.,Canna,",Hydroponics,"Coco Coir Grow Medium,Expanded Clay Grow Medium,",Peat Pellet,"Topping,ScrOG,LST,Defoliation,",1.44,12,3.0,300.0,
Royal Runtz Automatic,Royal Runtz Automatic,Royal Queen Seeds,100 watt,"Advanced Nutrients,",,"Soil Grow Medium,",,,0.49,14,1.0,179.0,801.0
WEDDING GLUE AUTO,Wedding Glue Auto,Fast Buds,"LED / 480W Custom,",,,,,,,13,1.0,,
Survivor Runtz-Phlizon PL4500 450w+uv/ir,Runtz,Custom Breeder & Strain,450 watt,"True Plant Science (TPS),Botanicare,Terpinator,",Manual,"Fox farm ocean Grow Medium,Perlite Grow Medium,Worm castings Grow Medium,Diatomaceous Earth Grow Medium,",,"HST,Topping,Main-Lining,Defoliation,",3.66,10,1.0,49.61,60.24
Royal creamatic almost kill it,Royal Creamatic,Royal Queen Seeds,150 watt,"Top Crop,",Manual,"Soil Grow Medium,",,"LST,Defoliation,",,12,1.0,26.0,113.0
Biscotti 33 tastebudz real this time,Biscotti #33 Auto,Tastebudz Genetics,150 watt,"Buddhas Tree,Canna,Atami,",Manual,"Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,",,8,,,
Banana Daddy - Grand daddy purple child,Banana Daddy R1,ETHOS Genetics,384 watt,"Maxicrop,Fox Farm,Real Growers,",,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Topping,",,14,7.0,,4018.54
Cookies and Cream (Autoflower outdoor),Cookies and Cream Auto,Seedstockers,,"PLAGRON.,",Manual,"Soil Grow Medium,Perlite Grow Medium,guano Grow Medium,",,,,15,1.0,110.0,110.0
Sour Diesel,Quebec Cannabis Seeds Sour Diesel,Custom Breeder & Strain,1000 watt,,Manual,"HID / 1000W 1000W DE MH Grow Bulb,HID / 1000W 1000W DE HPS Grow Bulb,pro mix Grow Medium,various composts Grow Medium,",,"Topping,",,10,3.0,,
Purple Queen Auto RQS #2,Purple Queen Automatic,Royal Queen Seeds,100 watt,"Plant Success (Plant Revolution),BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"Defoliation,",0.46,10,1.0,,200.0
Gorilla Cookies start 2023,Gorilla Cookies Auto,Fast Buds,600 watt,"B.A.C.,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",,"Defoliation,",Mammoth Tents,11,1.0,,165.0
3M ⛬ SACRED LAND,Mendo T,The High Chameleon,150 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Humus Grow Medium,Bocashi Grow Medium,Minerals Grow Medium,",Directly In Substrate,"Lamp change,I add mulch,Defoliation,Dry amendments,More Lights,Green Mulch,Live dry amendments,Enjoying the show,Foliar spray,Lamp replacement,Watching buds fatten,Dry amendment,Topping,Pot transplant,Life goes on,Living mulch,1 hour less light,LST,",0.18,22,1.0,220.0,694.0
Alex Magic Beans,Alex OG Kush,Custom Breeder & Strain,,"General Hydroponics (GHE),BioBizz,Freedom Farms,",Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"Topping,Defoliation,HST,ScrOG,LST,",,20,1.0,40.0,100.0
"3 Ny Diesel auto,2 Red Gorilla Girl",Red Gorilla Girl XL Auto,Sweet Seeds,480 watt,,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,",,14,,,
purple punch,Purple Punch Auto,Fast Buds,480 watt,,Manual,,,,,14,,,
Sundae Driver in the 520!,Sundae Float,Cannarado Genetics,400 watt,"Advanced Nutrients,Miracle-Gro,Fox Farm,Superthrive,Humboldts Secret,",Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Main-Lining,ScrOG,Defoliation,Topping,SoG,",2.44,15,4.0,,255.15
King kush breath.v2 (Blazing janes),In house genetics,Custom Breeder & Strain,310 watt,"Green Buzz Nutrients,Monkey Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Defoliation,HST,LST,",0.3,18,1.0,38.2,56.0
Fastbuds Garden 2023,Amnesia Zkittlez Auto,Fast Buds,200 watt,"Organics Nutrients,Mills Nutrients,",Manual,"Soil Grow Medium,",Directly In Substrate,,,10,3.0,150.0,500.0
Afghani winter,Afghan,Homegrown Cannabis Co,"LED / 0W X 600W PRO LED,LED / 0W X 600W PRO LED,","Cyco Platinum Series,Plant Success (Plant Revolution),",Manual,"Gorilla Grow Tent GGT 4x4,Soil Grow Medium,",Paper Towel,"Topping,Defoliation,",15.24,16,6.0,,2267.96
Bath-tub-thumpin,Super Lemon Haze Auto,Green House Seed Co.,300 watt,"Gaia Green,",Manual,"Foxfarm ocean forest Grow Medium,Worm castings Grow Medium,",Directly In Substrate,,,10,1.0,,101.0
Quest for trichomes,Gorilla Cookies Auto,Fast Buds,300 watt,"BioBizz,Zamnesia,",Manual,"Soil Grow Medium,",Peat Pellet,"LST,",,11,1.0,33.0,158.0
Mix of Auto Flowers - Winter 2022,Purple Lemonade Auto,Fast Buds,600 watt,,Hydroponics,"Critical Purple Autoflowering Growers Choice Seeds,Coco Coir Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,",Paper Towel,,,19,,,
Jungle Lava Original Sensible Seeds,Jungle Lava,Original Sensible Seeds,300 watt,"Green House Feeding,BioBizz,",Manual,"Biobizz coco coir Grow Medium,Biobizz light mix Grow Medium,",,"Topping,Defoliation,",1,13,11.0,800.0,107.0
Baked In Paris & In-Z-Air | PerfectTree,Perfect Tree - Baked in Paris,Custom Breeder & Strain,300 watt,"Aptus,Green Planet Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,0.9,17,1.0,58.55,500.0
Seedsman GelatOG Auto,Gelat.OG Auto,Seedsman,100 watt,"Dr. Earth,General Hydroponics (GHE),",Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",,18,1.0,65.77,
Wedding Glue Auto,Wedding Glue Auto,Fast Buds,300 watt,,Manual,"Biobizz lightmix Grow Medium,",Glass Of Water,"Repotting,",,9,2.0,,148.0
Runtz X Layer Cake | Barney's Farm,Runtz x Layer Cake,Barney'S Farm,300 watt,"PLAGRON.,Green Planet Nutrients,Terpinator,Atami,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,0.9,11,1.0,60.0,60.0
First run in the Growace Aircubes,Gorilla Sherbet F1 Fast Version,Sweet Seeds,1000 watt,"Athena,",Hydroponics,"AC Infinity Cloudlab 894 Advance Grow Tent 8x4 (96"" X 48"" X 80""),Coco Coir Grow Medium,",,"Topping,",1.22,9,1.0,,56.7
Darkstar - TH Seeds,DarkStar,T.H.Seeds,450 watt,,Manual,"Peat Moss Grow Medium,Perlite Grow Medium,Earthworm Castings Grow Medium,Rabbit Manure Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",1.22,15,1.0,,
Bruce Banner #3,Bruce Banner 3,Zamnesia Seeds,150 watt,"PLAGRON.,BioBizz,",Manual,"Soil Grow Medium,",,"Defoliation,LST,",Custom,16,,,
420lor semis granel 60x60x140,Chocolope,Custom Breeder & Strain,120 watt,"Boom Nutrients,",Manual,"Soil Grow Medium,",Rockwool Cube,"Topping,ScrOG,",,12,1.0,35.0,110.0
Monster zkittz (pheno 2),Zkitzz,Ganja Farmer Seeds,100 watt,"Fox Farm,",Manual,"Pro mix PM Grow Medium,",,"Monster crop,Main-Lining,Defoliation,HST,Monster cropping,",1.22,9,1.0,42.0,190.0
