diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
BUBBA KUSH Barney's Farm,Bubba Kush,Barney'S Farm,600 watt,"Advanced Nutrients,General Hydroponics (GHE),Canna,",True,,"Soil Grow Medium,",Glass Of Water,"ScrOG,Topping,LST,HST,Defoliation,",15.5,17,1,2.4,23.88
BUBBA KUSH BARNEYS FARM,Barney's Farm - Bubba Kush,Custom Breeder & Strain,600 watt,"Advanced Nutrients,General Hydroponics (GHE),Canna,",True,,"Soil Grow Medium,",Glass Of Water,"ScrOG,Topping,LST,HST,Defoliation,",15.5,17,1,2.29,20
BLUE SUNSET SHERBET BARNEY'S FARM,Blue Sunset Sherbert,Barney'S Farm,600 watt,"Advanced Nutrients,General Hydroponics (GHE),Canna,",True,,"Soil Grow Medium,",Glass Of Water,"ScrOG,Topping,LST,HST,Defoliation,",15.5,17,1,2.58,19.29
BLUE SUNSET SHERBET Barney's Farm,Blue Sunset Sherbert,Barney'S Farm,600 watt,"Advanced Nutrients,General Hydroponics (GHE),Canna,",True,,"Soil Grow Medium,",Glass Of Water,"ScrOG,Topping,LST,HST,Defoliation,",15.5,17,1,1.59,11.89
Fast Buds Blackberry Auto MarsHydro,Blackberry Auto,Fast Buds,480 watt,"Green Planet Nutrients,",True,Manual,,Glass Of Water,"LST,",,8,1,,1
G13 labs pineapple express auto,Pineapple Express Auto,G13 Labs,,,True,Manual,"Coco Grow Medium,Biobizz worm humus Grow Medium,",,,,9,1,,
Caucasian Seeds - Amirani,Amirani Auto,Caucasian Seeds,,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,",Paper Towel,"LST,",2.15,14,1,3.03,3.03
RQS Green Gelato automatic,Green Gelato Automatic,Royal Queen Seeds,1200 watt,,True,Manual,"Soil Grow Medium,",Other,"Defoliation,Topping,",2.15,10,1,,45.86
Gorilla glue auto FastBuds,Gorilla Glue Auto,Fast Buds,1200 watt,,True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",2.15,10,1,,51.15
Sour Stomper - An old favorite,Sour Stomper,Mephisto Genetics,"LED / 250W Custom,","Greenleaf Nutrients,Botanicare,House & Garden,General Hydroponics (GHE),",True,,"Mineral Wool Grow Medium,",Rockwool Cube,"Topping,",,12,1,,
BFS Auto Maxi,Bulk Feminized Seeds - Auto Maxi,Custom Breeder & Strain,300 watt,"BioBizz,Plant Success (Plant Revolution),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Other,"LST,Defoliation,Tucking,Flush,",,8,1,,
My first weed,CBD Lemon Potion Auto,Barney'S Farm,160 watt,,True,Manual,"BioBizz All Mix Grow Medium,",Paper Towel,,3.88,13,1,1.52,
Strawberry cheesecake auto #1,Strawberry Cheesecake Auto,Barney'S Farm,400 watt,"Aurora Innovations (Roots Organics),Botanicare,Fox Farm,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,LST,",,11,1,,4
FastBuds Banana Purple Punch Auto,Banana Purple Punch Auto,Fast Buds,400 watt,"Prescription Blend,Humboldts Secret,Purpinator,Advanced Nutrients,",True,Manual,"CoolGrows 2-In-1 GT 60x48x80,Soil Grow Medium,",Glass Of Water,"LST,",16,14,1,,28.32
Strawberry Pie Auto FastBuds,Strawberry Pie Auto,Fast Buds,300 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",,"LST,Defoliation,",,8,1,,7.05
Gorilla Glue FastBuds,Gorilla Glue Auto,Fast Buds,100 watt,"Fox Farm,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",,"Defoliation,",,8,1,,2.82
Super Sativa Seed Club Elephant Auto,Auto Elephant,Super Sativa Seed Club,400 watt,"Prescription Blend,Humboldts Secret,Terpinator,Advanced Nutrients,",True,Manual,"CoolGrows 2-In-1 GT 60x48x80,Soil Grow Medium,",Glass Of Water,"LST,",16,14,1,4.61,23.52
420 fastbuds purple punch,Purple Punch Auto,Fast Buds,450 watt,"Gaia Green,",True,,"Coco Coir Grow Medium,Perlite Grow Medium,Dynomyco Grow Medium,Earthworm castings Grow Medium,",,"LST,",52.49,8,3,,6
00Seeds Bank Bubblegum,Bubble Gum,00seeds,450 watt,"Green House Feeding,Metrop,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,",8.72,16,3,4.41,4.41
Night Owl Seeds- Milk & Qookies,Milk & Qookies,Night Owl Seeds,"LED / 100W Custom,","Growth Technology,",True,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,",Paper Towel,,,0,,,
Big bud photo 2,Big Bud,Sensi Seeds,500 watt,"Advanced Nutrients,BioBizz,PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"Topping,LST,Defoliation,12-12 From Seed,",10.76,12,4,,10.58
Zamnesia Watermelon Candy,Watermelon Candy,Zamnesia Seeds,450 watt,"Green House Feeding,Metrop,",True,Manual,"Soil Grow Medium,",Other,"Topping,Defoliation,",8.72,16,3,3.07,
Sour Crack,Sour Crack,Mephisto Genetics,200 watt,"Canna,Advanced Nutrients,Humboldts Secret,Buddhas Tree,",True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",10.76,13,4,,10.12
OSS Celebrating 30 Years,Runtz Gum,Original Sensible Seeds,300 watt,"Green House Feeding,Metrop,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",3.88,15,2,2.05,
Mimosa cake out,Mimosa Cake Auto,Fast Buds,,"PLAGRON.,StepWell Soil Inc,",True,Manual,"Vermiculite Grow Medium,Perlite Grow Medium,Soil Grow Medium,",Directly In Substrate,"Topping,",,10,5,,7.41
Rainbows de BSF SEEDS,Rainbows,BSF Seeds,200 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,,3.88,15,1,0.67,
RQS Tatanka Pure CBD,Tatanka Pure CBD,Royal Queen Seeds,450 watt,"RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,",Other,"Defoliation,",1.94,16,1,2.05,2.05
Wedding Glue Auto/long veg.,Wedding Glue Auto,Fast Buds,200 watt,"Gaia Green,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"HST,Defoliation,LST,Topping,",,13,1,,6.5
Spring Indoor 22’,Kosher Cake Auto,Fast Buds,150 watt,"Platinium Hydroponics,Advanced Nutrients,BioBizz,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,Bat guano Grow Medium,Worm humus Grow Medium,",Directly In Substrate,,Custom,12,1,0.67,
GreenGelato OUTDOOR,Green Gelato Automatic,Royal Queen Seeds,,"BIOCANNA,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Rockwool Cube,,,11,1,0.46,1.06
ROYAL SKYWALKER (UNITFARMLED),Royal Skywalker,Royal Queen Seeds,360 watt,"RQS Organic Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,Defoliation,",8.61,17,1,1.62,8.11
First Grow,Monster Dwarf Auto,Zamnesia Seeds,150 watt,"BioBizz,Advanced Nutrients,",True,Manual,"Biobizz Light mix Grow Medium,",Paper Towel,"LST,Defoliation,",3.88,10,1,1.06,
Mimosa x Orange Punch c/o KIZ,Mimosa x Orange Punch,Barney'S Farm,300 watt,"Canna,Shogun,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"Main-Lining,Topping,ScrOG,HST,LST,Defoliation,",86.12,14,1,,1.76
Donna Danube Auto,donna danube,Custom Breeder & Strain,100 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",,11,1,,1.41
Crops from Mars,Gorilla Glue #4,Crop King Seeds,200 watt,"Advanced Nutrients,Blue Planet Nutrients,Fox Farm,Fish Head Farms,",True,Manual,"Soil Grow Medium,",Paper Towel,"SoG,LST,Topping,HST,Defoliation,ScrOG,",,18,1,,1.91
Flower Run,Jet-A,Exotic Genetix,920 watt,"J.R. Peters, Inc.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"HST,Defoliation,LST,",,8,,,
Ochopintre Auto,Ochopintre Auto,Caucasian Seeds,150 watt,,True,,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",4.31,12,2,1.27,1.27
Aieti AUto,Aieti Auto,Caucasian Seeds,150 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,",4.31,11,2,2.12,2.37
Goldie,Bergman's Gold Leaf,ILGM,400 watt,"Dyna-Gro,Real Growers,True Plant Science (TPS),",True,Drip,"Rockwool Grow Medium,",Directly In Substrate,"Topping,Defoliation,LST,",3.28,15,1,15.5,105.82
Auto Pirkushi,PirKush Auto,Caucasian Seeds,150 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,,3.44,9,1,1.87,2.01
Putting newly aquired skills to the test,Girl scout cookies,Custom Breeder & Strain,300 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Soil Cover Week 4,",,"LST,ScrOG,",7.75,9,2,,9.88
RQS North Thunderfuck,North Thunderfuck,Royal Queen Seeds,480 watt,"Fish Head Farms,StepWell Soil Inc,Gaia Green,Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"BloomGrow GT 60''X32''X80,ProMix BX Grow Medium,Vermiculite Grow Medium,",,"Gas Lantern.,LST,Lollypopping,FIMing,SoG,ScrOG,Gas Lantern,",13.33,20,1,27.62,57.25
Ipiranga Garden #firstTimeIndoor BSF,Red Critical Auto,BSF Seeds,240 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Directly In Substrate,,,13,2,,4.23
12 royal Skywalker (Nueva variedad),Royal Skywalker,Royal Queen Seeds,400 watt,"Top Crop,",True,Manual,,Paper Towel,,10.76,15,6,,3.53
bochi,Bochi Auto,Caucasian Seeds,,,True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",9.04,10,1,1.1,
Amirani By Caucasian Seeds,Amirani Auto,Caucasian Seeds,100 watt,,True,Manual,"Soil Grow Medium,",,,3.44,9,1,1.98,2.01
"WSE Magnum, Mars TSL2000 Tent Kit.",Magnum autoflowering seeds,Weedseedsexpress,300 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,ScrOG,",4,18,1,1.67,5.43
Strawberry banana auto BY FastBuds,Strawberry Banana Auto,Fast Buds,"LED / 240W Custom,",,True,Hydroponics,"Other Grow Medium,",,,Custom,1,,,
aieti auto,Aieti Auto,Caucasian Seeds,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,",,10,1,0.99,
Magic Melon - Humboldt Seed Co,Magic Melon Autoflower,Humboldt Seed Company,150 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,fox farms Grow Medium,",Paper Towel,,13.13,15,2,,1.23
amirani,Amirani Auto,Caucasian Seeds,,,True,Manual,"Soil Grow Medium,",,"LST,",,10,1,2.05,
dali auto,Dali Auto,Caucasian Seeds,,,True,,"Soil Grow Medium,",,,,11,1,1.22,1.22
Jamaican lambsbread,Jamaican Lambsbread Feminized,Pev Seeds,680 watt,"BioBizz,Canna,",True,Manual,"Soil Grow Medium,",Other,"LST,",10.76,15,1,12.88,56.44
medea auto,Medea Autoflowering,Caucasian Seeds,,,True,Manual,"Soil Grow Medium,",,"LST,",13.13,9,1,0.49,1.2
Blue DREAM FastBuds autos,Blue Dream Auto,Fast Buds,200 watt,"Shogun,Mammoth Microbes,Botanicare,Canna,",True,Hydroponics,"Expanded Clay Grow Medium,",Other,,,12,,,
Gorilla punch FastBuds autos,Gorilla Punch Auto,Fast Buds,200 watt,"Shogun,Mammoth Microbes,Botanicare,Canna,",True,Hydroponics,"Expanded Clay Grow Medium,",Other,,,12,,,
Gorilla Zkittlez FastBuds autos,Gorilla Zkittlez Auto,Fast Buds,200 watt,"Shogun,Mammoth Microbes,Botanicare,Canna,",True,Hydroponics,"Expanded Clay Grow Medium,",Other,,,12,,,
Cherry Cola FastBuds autos,Cherry Cola Auto,Fast Buds,200 watt,"Shogun,Mammoth Microbes,Botanicare,Canna,",True,Hydroponics,"Expanded Clay Grow Medium,",Other,"Defoliation,12-12 From Seed,",,12,,,
Watermelon,Watermelon Automatic,Royal Queen Seeds,130 watt,"Grotek,",True,Manual,"Soil Grow Medium,",,"Defoliation,",1.72,9,1,3.17,10.58
Gorilla Zkittlez Barney's Farm,Gorilla Zkittlez Auto,Barney'S Farm,150 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,Coco Coir Grow Medium,",Rockwool Cube,"LST,ScrOG,",,8,,,
Blueberries 2nd Grow,Blueberry,Seedsman,240 watt,,True,Manual,"CoolGrows GT 96x48x80,Soil Grow Medium,",Peat Pellet,"HST,LST,Topping,Defoliation,Main-Lining,Quad Lining,",,14,,2.12,
Bring back H's Revenge,H's Revenge,Custom Breeder & Strain,,"General Hydroponics (GHE),",True,Manual,,,,,10,,,
Mixed Garden,Runtz Muffin,Barney'S Farm,470 watt,"BioBizz,Advanced Nutrients,Remo Nutrients,",True,Manual,,Paper Towel,"Defoliation,Topping,",Custom,16,,,
Expert Seeds Bruce Banner Auto,Expert Seeds Bruce Banner,Custom Breeder & Strain,"LED / 80W CR600 (600W),LED / 80W CR600 (600W),","Humboldts Secret,Fox Farm,Bloom City Organics,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,LST,",,FLOWERING,,,
Amnesia Zkittlez Auto - Fastbuds,Amnesia Zkittlez Auto,Fast Buds,105 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Topping,LST,Defoliation,",Custom,13,1,3.14,4.44
Banana Purple Punch by FastBuds,Banana Purple Punch Auto,Fast Buds,480 watt,"Advanced Nutrients,Canna,Growth Technology,Grotek,",True,Drip,"Coco Coir Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",3.88,12,1,4.55,35.27
White Widow & Northern Light by RQS,White Widow,Royal Queen Seeds,100 watt,"RQS Organic Nutrients,BioBizz,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",Peat Pellet,"HST,LST,",3.23,16,3,2.36,7.41
Chemdog Gorilla - Photo from Seedsman,Chemdog Gorilla,Expert Seeds,400 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",,"ScrOG,Topping,Main-Lining,LST,",,15,,,
Big Foot DWC,Big Foot,Sweet Seeds,600 watt,"Advanced Nutrients,Terpinator,Atami,",True,Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"LST,HST,ScrOG,Defoliation,",15.07,15,2,,27.73
Oaseeds Orange Bud BulkSeed,Oaseeds Orange Bud,Custom Breeder & Strain,250 watt,"Advanced Nutrients,BioBizz,",True,,"BioBizz AllMIX Grow Medium,",,"Topping,",6.89,15,1,,
Connoisseurgenetics Orange N Mango,Hippy Private Stash,Connoisseur Genetics,250 watt,"Advanced Nutrients,BioBizz,",True,Manual,"BioBizz ALLMix Grow Medium,",Glass Of Water,"Defoliation,Topping,",6.89,19,1,,4.23
Outdoor autoflower,Cream Mandarine Auto®,Sweet Seeds,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Other,"LST,",,9,1,,1.23
Juan - Do-Si-Dos Automatic RQS,Do-si-dos Automatic,Royal Queen Seeds,100 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"ScrOG,12-12 From Seed,Topping,LST,Defoliation,",6.56,10,1,0.71,2.86
Amirani Auto,Amirani Auto,Caucasian Seeds,100 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,HST,",1.29,11,1,4.3,4.3
Critical Purple Auto/ RDWC,Critical Purple Autoflowering,Growers Choice Seeds,"LED / 300W Mars TSL 2000,","Advanced Nutrients,",True,Hydroponics,"Purple Kush Growers Choice Seeds,Mineral Wool Grow Medium,",Rockwool Cube,"Toothpick training,",,11,1,,
FastBuds Gorilla Cookies Auto,Gorilla Cookies Auto,Fast Buds,350 watt,"Fox Farm,Element Nutrients,Humboldts Secret,Microbe Life Hydro,",True,Manual,"CoolGrows GT 36x36x72,Soil Grow Medium,Perlite Grow Medium,Soil Grow Medium,",Paper Towel,"LST,Defoliation,",3,9,3,4.23,12.7
EasyBud RQS MarsTS1000,Easy Bud,Royal Queen Seeds,150 watt,"Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",3.88,12,1,5.33,22.93
Surfr seeds Surround sound,Surfr seeds Surround sound,Custom Breeder & Strain,650 watt,"Fox Farm,Xtreme Gardening,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,ScrOG,Topping,LST,",13.12,21,1,,6.5
Robinhood seeds Alien treatz,Robinhood seeds Alien treatz,Custom Breeder & Strain,650 watt,"Fox Farm,Xtreme Gardening,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,ScrOG,Topping,LST,",13.12,21,2,,9.3
Lemon CBD solocup / MarsHydro FC3000,Super Lemon Haze CBD,Green House Seed Co.,300 watt,"Green House Feeding,Botanicare,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",10.76,12,1,,4.23
THEY FALL BECAUSE THEY ARE SO FAT,Gorilla Glue Auto,Barney'S Farm,900 watt,,True,Manual,"Soil Grow Medium,",,,,12,1,4.13,
Tangie,Tangie from SantaSementeBR,Custom Breeder & Strain,200 watt,,True,Drip,"Soil Grow Medium,Humus Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Directly In Substrate,"Supercropping,ScrOG,Topping,Lollipop,Defoliation,",Custom,18,1,,
BY 2Fast4Buds 3 Auto,Blue Dream Auto,Fast Buds,600 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Main-Lining,",43.06,13,2,,2.29
Mr. Pinkman,Pinkman Goo feminized seeds,Weedseedsexpress,205 watt,"Gen1:11,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",1.72,14,1,,14.92
FBT2211,Tropicana Cookies Auto,Fast Buds,,"Advanced Nutrients,",True,,"Soil Grow Medium,",,"Defoliation,LST,",,12,1,,4.36
White Cookies Auto - Guerilla Grow,White Cookies Auto - Dane Strains,Custom Breeder & Strain,,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Leaf tucking,",,10,3,3.67,12.35
Russian Auto (42FastBuds),Russian Auto,Fast Buds,200 watt,"Wonderland Agronutrients,BioBizz,Bio Nova,CannaBioGen,Grotek,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,Vermiculite Grow Medium,Other Grow Medium,",Paper Towel,"Final Flush,Bending Clips RQS,",6.46,12,1,,2.05
Super Lemon Haze second grow,Super Lemon Haze Auto,Green House Seed Co.,"LED / 100W P1000,LED / 90W Custom,","BioBizz,Living Soils,",True,Manual,,,"LST,",3.23,11,1,2.33,14.46
60x60 SpaceCookiesSomango#47,Space Cookies,Paradise Seeds,150 watt,"Wonderland Agronutrients,",True,Manual,"Sustrato Grow Medium,",,"Topping,",6.46,12,1,,1.94
Gorilla Cookies,Gorilla Cookies Auto,Fast Buds,600 watt,"FloraFlex,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,,43.06,11,1,,
Autopots project,Ice cream bulk seeds,Custom Breeder & Strain,315 watt,"Organics Nutrients,",True,Manual,"Coco Coir Grow Medium,",,,Custom,16,,,
Critical Purple - Growers Choice,Critical Purple Autoflowering,Growers Choice Seeds,120 watt,"General Hydroponics (GHE),Humboldts Secret,Botanicare,",True,Manual,"Perlite Grow Medium,Peat Moss Grow Medium,",Paper Towel,"Defoliation,ScrOG,LST,",3.44,17,1,4.94,4.94
Kopala Auto,Kopala Auto,Caucasian Seeds,100 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,,2.15,9,56,2.01,0.04
Second run Wed Pie,Ca,Custom Breeder & Strain,360 watt,"Humboldts Secret,Fox Farm,",True,Manual,"Soil Grow Medium,",,"Defoliation,Topping,LST,",229.66,18,1,,30.23
Banana Blaze,Auto Banana Blaze,Dutch Passion,150 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Down To Earth,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",52.49,13,1,,
AK Auto 420 Fastbuds,AK Auto,Fast Buds,190 watt,"Shogun,Advanced Nutrients,Canna,Vitalink,",True,Manual,"indica nutrients all soil mix Grow Medium,",Paper Towel,"12-12 From Seed,Defoliation,",19.38,12,1,,3.35
Sunset Sherbet (Organic),Sunset Sherbet Automatic,Zamnesia Seeds,200 watt,"Bio Tabs,Green House Feeding,PLAGRON.,BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"Topping,Defoliation,",,9,1,1.41,8.47
Beaver Seeds- Fucking Incredible,Beaver Seeds-Fucking Incredible Auto,Custom Breeder & Strain,600 watt,"Botanicare,Blue Planet Nutrients,Real Growers,Superthrive,Humboldts Secret,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",6.56,23,1,1.06,
Bruce Banner Auto - Sweet Seeds,Bruce Banner Auto,Sweet Seeds,120 watt,"Hesi,Atami,Jungle indabox,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,LST,HST,",3.88,11,1,1.02,6.22
Mimosa Lemon Auto - Expert Seeds,Mimosa Lemon Auto,Expert Seeds,250 watt,"Indo Products Inc,Advanced Nutrients,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Worm Castings Grow Medium,",Directly In Substrate,"Defoliation,LST,",26.25,9,1,2.72,
Mimosaxorange Barney,Mimosa x Orange Punch,Barney'S Farm,"LED / 200W Custom,","Advanced Nutrients,Humboldt County's Own,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"Defoliation,Main-Lining,",10.76,9,,,
The white OG,The White OG,Seedsman,150 watt,"Maxicrop,Canna,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Other Grow Medium,",Directly In Substrate,"Defoliation,ScrOG,LST,FIMing,Topping,",3.67,18,1,,33.86
3G Viparspectra,Triple G,Royal Queen Seeds,240 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,,5.38,18,4,,9.03
Red poison autoflower,Red Poison Auto®,Sweet Seeds,,"Green Planet Nutrients,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,,9,1,,
1st Photo/Timelapse,Planet Of The Grapes,ETHOS Genetics,790 watt,"General Hydroponics (GHE),",True,Drip,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"HST,Main-Lining,Defoliation,LST,Topping,",52.49,20,1,30.43,204.35
1024 - Medical seeds,1024,Medical Seeds,230 watt,"Namaste Nutrientes,General Hydroponics (GHE),Top Crop,Advanced Nutrients,Green House Feeding,",True,Manual,"Perlite Grow Medium,Soil Grow Medium,Corteza de pino compostada Grow Medium,Vermiculite Grow Medium,Turba rubia de Sphagnum Grow Medium,Musgo de turba Grow Medium,",Paper Towel,"ScrOG,Topping,LST,Defoliation,",6.89,19,1,2.58,
Gorilla Ghost,Gorilla Ghost,BSF Seeds,,,True,Manual,"Other Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",,"Main-Lining,Defoliation,",,30,1,,32.31
Creme de la Chem - Masterblend Coco Grow,Creme de la Chem,Mephisto Genetics,96 watt,,True,Drip,"Coco Coir Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"LST,Defoliation,",2,12,1,8,20
Guerilla grow white widdows,White Widow Autoflower,Seedstockers,,,True,,"Soil Grow Medium,",,,,9,2,,
First grow.,Glookies,Barney'S Farm,100 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,ScrOG,",9.04,14,1,0.39,
"Mephisto, Double Grape Auto - Water Only",Double Grape,Mephisto Genetics,650 watt,,True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Sohum soil Grow Medium,Happy frog Grow Medium,",Glass Of Water,"LST,",52.49,9,1,,1.28
Bloombox,Humber Valley Kush,Custom Breeder & Strain,,,True,Hydroponics,,,,180,8,1,,0.99
Amirani from Sakartvelo,Amirani Auto,Caucasian Seeds,150 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",,,1.29,8,1,1.69,1.69
